date,value,sector
"Jun 10, 2020","1,372.16",mid_cap
"Jun 09, 2020","1,386.86",mid_cap
"Jun 08, 2020","1,406.18",mid_cap
"Jun 05, 2020","1,388.41",mid_cap
"Jun 04, 2020","1,360.11",mid_cap
"Jun 03, 2020","1,360.30",mid_cap
"Jun 02, 2020","1,331.23",mid_cap
"Jun 01, 2020","1,313.18",mid_cap
"May 29, 2020","1,297.74",mid_cap
"May 28, 2020","1,297.88",mid_cap
"May 27, 2020","1,290.02",mid_cap
"May 26, 2020","1,279.70",mid_cap
"May 25, 2020","1,248.38",mid_cap
"May 22, 2020","1,239.89",mid_cap
"May 21, 2020","1,238.77",mid_cap
"May 20, 2020","1,246.15",mid_cap
"May 19, 2020","1,227.47",mid_cap
"May 18, 2020","1,228.97",mid_cap
"May 15, 2020","1,185.39",mid_cap
"May 14, 2020","1,178.75",mid_cap
"May 13, 2020","1,183.71",mid_cap
"May 12, 2020","1,210.55",mid_cap
"May 11, 2020","1,227.08",mid_cap
"May 08, 2020","1,231.42",mid_cap
"May 07, 2020","1,204.97",mid_cap
"May 06, 2020","1,188.56",mid_cap
"May 05, 2020","1,193.98",mid_cap
"May 04, 2020","1,178.93",mid_cap
"May 01, 2020","1,187.15",mid_cap
"Apr 30, 2020","1,215.40",mid_cap
"Apr 29, 2020","1,233.28",mid_cap
"Apr 28, 2020","1,202.52",mid_cap
"Apr 27, 2020","1,191.49",mid_cap
"Apr 24, 2020","1,161.56",mid_cap
"Apr 23, 2020","1,155.41",mid_cap
"Apr 22, 2020","1,146.84",mid_cap
"Apr 21, 2020","1,129.28",mid_cap
"Apr 20, 2020","1,162.06",mid_cap
"Apr 17, 2020","1,174.27",mid_cap
"Apr 16, 2020","1,135.21",mid_cap
"Apr 15, 2020","1,139.64",mid_cap
"Apr 14, 2020","1,172.72",mid_cap
"Apr 13, 2020","1,148.35",mid_cap
"Apr 10, 2020","1,164.84",mid_cap
"Apr 09, 2020","1,163.90",mid_cap
"Apr 08, 2020","1,136.71",mid_cap
"Apr 07, 2020","1,105.84",mid_cap
"Apr 06, 2020","1,084.50",mid_cap
"Apr 03, 2020","1,022.46",mid_cap
"Apr 02, 2020","1,041.97",mid_cap
"Apr 01, 2020","1,042.51",mid_cap
"Mar 31, 2020","1,085.74",mid_cap
"Mar 30, 2020","1,097.07",mid_cap
"Mar 27, 2020","1,082.16",mid_cap
"Mar 26, 2020","1,104.16",mid_cap
"Mar 25, 2020","1,052.01",mid_cap
"Mar 24, 2020","1,016.17",mid_cap
"Mar 23, 2020",929.28,mid_cap
"Mar 20, 2020",960.7,mid_cap
"Mar 19, 2020",979.8,mid_cap
"Mar 18, 2020",967.24,mid_cap
"Mar 17, 2020","1,030.60",mid_cap
"Mar 16, 2020","1,002.02",mid_cap
"Mar 13, 2020","1,108.80",mid_cap
"Mar 12, 2020","1,071.97",mid_cap
"Mar 11, 2020","1,193.76",mid_cap
"Mar 10, 2020","1,246.02",mid_cap
"Mar 09, 2020","1,224.04",mid_cap
"Mar 06, 2020","1,319.89",mid_cap
"Mar 05, 2020","1,349.95",mid_cap
"Mar 04, 2020","1,377.14",mid_cap
"Mar 03, 2020","1,348.59",mid_cap
"Mar 02, 2020","1,357.48",mid_cap
"Feb 28, 2020","1,325.82",mid_cap
"Feb 27, 2020","1,353.98",mid_cap
"Feb 26, 2020","1,397.07",mid_cap
"Feb 25, 2020","1,410.49",mid_cap
"Feb 24, 2020","1,449.20",mid_cap
"Feb 21, 2020","1,488.72",mid_cap
"Feb 20, 2020","1,499.16",mid_cap
"Feb 19, 2020","1,502.31",mid_cap
"Feb 18, 2020","1,498.65",mid_cap
"Feb 17, 2020","1,504.79",mid_cap
"Feb 14, 2020","1,506.15",mid_cap
"Feb 13, 2020","1,503.96",mid_cap
"Feb 12, 2020","1,505.43",mid_cap
"Feb 11, 2020","1,498.83",mid_cap
"Feb 10, 2020","1,488.18",mid_cap
"Feb 07, 2020","1,486.07",mid_cap
"Feb 06, 2020","1,497.10",mid_cap
"Feb 05, 2020","1,494.49",mid_cap
"Feb 04, 2020","1,482.15",mid_cap
"Feb 03, 2020","1,464.02",mid_cap
"Jan 31, 2020","1,459.58",mid_cap
"Jan 30, 2020","1,475.98",mid_cap
"Jan 29, 2020","1,479.65",mid_cap
"Jan 28, 2020","1,480.03",mid_cap
"Jan 27, 2020","1,472.39",mid_cap
"Jan 24, 2020","1,496.09",mid_cap
"Jan 23, 2020","1,501.45",mid_cap
"Jan 22, 2020","1,504.77",mid_cap
"Jan 21, 2020","1,502.27",mid_cap
"Jan 20, 2020","1,506.29",mid_cap
"Jan 17, 2020","1,505.67",mid_cap
"Jan 16, 2020","1,502.73",mid_cap
"Jan 15, 2020","1,492.63",mid_cap
"Jan 14, 2020","1,490.84",mid_cap
"Jan 13, 2020","1,487.63",mid_cap
"Jan 10, 2020","1,481.56",mid_cap
"Jan 09, 2020","1,481.29",mid_cap
"Jan 08, 2020","1,475.08",mid_cap
"Jan 07, 2020","1,476.56",mid_cap
"Jan 06, 2020","1,474.66",mid_cap
"Jan 03, 2020","1,477.56",mid_cap
"Jan 02, 2020","1,483.92",mid_cap
"Jan 01, 2020","1,477.62",mid_cap
"Dec 31, 2021",441.35,cons_disc
"Dec 30, 2021",442.21,cons_disc
"Dec 29, 2021",443.23,cons_disc
"Dec 28, 2021",443.19,cons_disc
"Dec 27, 2021",442.32,cons_disc
"Dec 24, 2021",439.36,cons_disc
"Dec 23, 2021",439.33,cons_disc
"Dec 22, 2021",434.01,cons_disc
"Dec 21, 2021",427.24,cons_disc
"Dec 20, 2021",418.56,cons_disc
"Dec 17, 2021",425.71,cons_disc
"Dec 16, 2021",428.81,cons_disc
"Dec 15, 2021",434.57,cons_disc
"Dec 14, 2021",429.83,cons_disc
"Dec 13, 2021",432.93,cons_disc
"Dec 10, 2021",441.36,cons_disc
"Dec 09, 2021",440.76,cons_disc
"Dec 08, 2021",447.64,cons_disc
"Dec 07, 2021",446.45,cons_disc
"Dec 06, 2021",435.25,cons_disc
"Dec 03, 2021",431.3,cons_disc
"Dec 02, 2021",437.74,cons_disc
"Dec 01, 2021",435.94,cons_disc
"Nov 30, 2021",439.34,cons_disc
"Nov 29, 2021",445.78,cons_disc
"Nov 26, 2021",441.94,cons_disc
"Nov 25, 2021",453.78,cons_disc
"Nov 24, 2021",453.5,cons_disc
"Nov 23, 2021",453.98,cons_disc
"Nov 22, 2021",457.07,cons_disc
"Nov 19, 2021",460.9,cons_disc
"Nov 18, 2021",460.34,cons_disc
"Nov 17, 2021",455.11,cons_disc
"Nov 16, 2021",454.1,cons_disc
"Nov 15, 2021",449.58,cons_disc
"Nov 12, 2021",448.62,cons_disc
"Nov 11, 2021",444.96,cons_disc
"Nov 10, 2021",446.29,cons_disc
"Nov 09, 2021",450.02,cons_disc
"Nov 08, 2021",454.33,cons_disc
"Nov 05, 2021",458.93,cons_disc
"Nov 04, 2021",456.37,cons_disc
"Nov 03, 2021",450.67,cons_disc
"Nov 02, 2021",444.78,cons_disc
"Nov 01, 2021",447.07,cons_disc
"Oct 29, 2021",440.65,cons_disc
"Oct 28, 2021",441.47,cons_disc
"Oct 27, 2021",436.72,cons_disc
"Oct 26, 2021",436.32,cons_disc
"Oct 25, 2021",434.23,cons_disc
"Oct 22, 2021",428.52,cons_disc
"Oct 21, 2021",430.35,cons_disc
"Oct 20, 2021",426.72,cons_disc
"Oct 19, 2021",426.66,cons_disc
"Oct 18, 2021",426.81,cons_disc
"Oct 15, 2021",424.03,cons_disc
"Oct 14, 2021",417.37,cons_disc
"Oct 13, 2021",413.18,cons_disc
"Oct 12, 2021",410.1,cons_disc
"Oct 11, 2021",408.72,cons_disc
"Oct 08, 2021",409.51,cons_disc
"Oct 07, 2021",410.51,cons_disc
"Oct 06, 2021",404.09,cons_disc
"Oct 05, 2021",405.45,cons_disc
"Oct 04, 2021",404.48,cons_disc
"Oct 01, 2021",408.79,cons_disc
"Sep 30, 2021",407.61,cons_disc
"Sep 29, 2021",412.66,cons_disc
"Sep 28, 2021",413.03,cons_disc
"Sep 27, 2021",421.35,cons_disc
"Sep 24, 2021",420.72,cons_disc
"Sep 23, 2021",419.95,cons_disc
"Sep 22, 2021",416.19,cons_disc
"Sep 21, 2021",412,cons_disc
"Sep 20, 2021",411.15,cons_disc
"Sep 17, 2021",419.61,cons_disc
"Sep 16, 2021",420.89,cons_disc
"Sep 15, 2021",419.65,cons_disc
"Sep 14, 2021",419.85,cons_disc
"Sep 13, 2021",420.31,cons_disc
"Sep 10, 2021",420.9,cons_disc
"Sep 09, 2021",421.56,cons_disc
"Sep 08, 2021",422.12,cons_disc
"Sep 07, 2021",422.88,cons_disc
"Sep 06, 2021",421.35,cons_disc
"Sep 03, 2021",420.17,cons_disc
"Sep 02, 2021",420.05,cons_disc
"Sep 01, 2021",419.87,cons_disc
"Aug 31, 2021",418.12,cons_disc
"Aug 30, 2021",416.65,cons_disc
"Aug 27, 2021",413.76,cons_disc
"Aug 26, 2021",411.49,cons_disc
"Aug 25, 2021",414.17,cons_disc
"Aug 24, 2021",412.76,cons_disc
"Aug 23, 2021",409.41,cons_disc
"Aug 20, 2021",403.21,cons_disc
"Aug 19, 2021",401.78,cons_disc
"Aug 18, 2021",407.81,cons_disc
"Aug 17, 2021",408.46,cons_disc
"Aug 16, 2021",416.76,cons_disc
"Aug 13, 2021",419.97,cons_disc
"Aug 12, 2021",419.81,cons_disc
"Aug 11, 2021",419.44,cons_disc
"Aug 10, 2021",418.29,cons_disc
"Aug 09, 2021",416.99,cons_disc
"Aug 06, 2021",417.41,cons_disc
"Aug 05, 2021",420.27,cons_disc
"Aug 04, 2021",417,cons_disc
"Aug 03, 2021",419.6,cons_disc
"Aug 02, 2021",418.1,cons_disc
"Jul 30, 2021",414.91,cons_disc
"Jul 29, 2021",424.19,cons_disc
"Jul 28, 2021",420.08,cons_disc
"Jul 27, 2021",419.97,cons_disc
"Jul 26, 2021",423.84,cons_disc
"Jul 23, 2021",421.59,cons_disc
"Jul 22, 2021",418.2,cons_disc
"Jul 21, 2021",415.63,cons_disc
"Jul 20, 2021",411.01,cons_disc
"Jul 19, 2021",407,cons_disc
"Jul 16, 2021",412.2,cons_disc
"Jul 15, 2021",416.74,cons_disc
"Jul 14, 2021",420.34,cons_disc
"Jul 13, 2021",421.02,cons_disc
"Jul 12, 2021",424.26,cons_disc
"Jul 09, 2021",421.39,cons_disc
"Jul 08, 2021",417.7,cons_disc
"Jul 07, 2021",420.01,cons_disc
"Jul 06, 2021",420.22,cons_disc
"Jul 05, 2021",419.02,cons_disc
"Jul 02, 2021",419.1,cons_disc
"Jul 01, 2021",415.2,cons_disc
"Jun 30, 2021",413.85,cons_disc
"Jun 29, 2021",415.52,cons_disc
"Jun 28, 2021",414.75,cons_disc
"Jun 25, 2021",414.84,cons_disc
"Jun 24, 2021",413.28,cons_disc
"Jun 23, 2021",412.16,cons_disc
"Jun 22, 2021",411.33,cons_disc
"Jun 21, 2021",407.07,cons_disc
"Jun 18, 2021",405.21,cons_disc
"Jun 17, 2021",409.14,cons_disc
"Jun 16, 2021",408.73,cons_disc
"Jun 15, 2021",408.19,cons_disc
"Jun 14, 2021",409.42,cons_disc
"Jun 11, 2021",409.05,cons_disc
"Jun 10, 2021",407.19,cons_disc
"Jun 09, 2021",406.18,cons_disc
"Jun 08, 2021",408.09,cons_disc
"Jun 07, 2021",405.61,cons_disc
"Jun 04, 2021",405.16,cons_disc
"Jun 03, 2021",401.96,cons_disc
"Jun 02, 2021",405.91,cons_disc
"Jun 01, 2021",406.15,cons_disc
"May 31, 2021",404.83,cons_disc
"May 28, 2021",405.08,cons_disc
"May 27, 2021",404.57,cons_disc
"May 26, 2021",403.82,cons_disc
"May 25, 2021",400.67,cons_disc
"May 24, 2021",398.9,cons_disc
"May 21, 2021",395.45,cons_disc
"May 20, 2021",396.28,cons_disc
"May 19, 2021",392.09,cons_disc
"May 18, 2021",395.51,cons_disc
"May 17, 2021",395.81,cons_disc
"May 14, 2021",395.67,cons_disc
"May 13, 2021",388.44,cons_disc
"May 12, 2021",387.64,cons_disc
"May 11, 2021",397.74,cons_disc
"May 10, 2021",403.13,cons_disc
"May 07, 2021",407.96,cons_disc
"May 06, 2021",404.11,cons_disc
"May 05, 2021",402.84,cons_disc
"May 04, 2021",403.04,cons_disc
"May 03, 2021",408.68,cons_disc
"Apr 30, 2021",409.59,cons_disc
"Apr 29, 2021",411.51,cons_disc
"Apr 28, 2021",411.85,cons_disc
"Apr 27, 2021",411.23,cons_disc
"Apr 26, 2021",412.15,cons_disc
"Apr 23, 2021",409.95,cons_disc
"Apr 22, 2021",407.17,cons_disc
"Apr 21, 2021",408.78,cons_disc
"Apr 20, 2021",405.89,cons_disc
"Apr 19, 2021",411.91,cons_disc
"Apr 16, 2021",414.99,cons_disc
"Apr 15, 2021",412.06,cons_disc
"Apr 14, 2021",408.8,cons_disc
"Apr 13, 2021",411.21,cons_disc
"Apr 12, 2021",407.27,cons_disc
"Apr 09, 2021",405.83,cons_disc
"Apr 08, 2021",402.86,cons_disc
"Apr 07, 2021",401.3,cons_disc
"Apr 06, 2021",401.35,cons_disc
"Apr 05, 2021",399.8,cons_disc
"Apr 02, 2021",393.48,cons_disc
"Apr 01, 2021",392.83,cons_disc
"Mar 31, 2021",389.6,cons_disc
"Mar 30, 2021",387.48,cons_disc
"Mar 29, 2021",384.91,cons_disc
"Mar 26, 2021",385.83,cons_disc
"Mar 25, 2021",382.46,cons_disc
"Mar 24, 2021",381.05,cons_disc
"Mar 23, 2021",387.35,cons_disc
"Mar 22, 2021",390.26,cons_disc
"Mar 19, 2021",388.88,cons_disc
"Mar 18, 2021",388.03,cons_disc
"Mar 17, 2021",393.86,cons_disc
"Mar 16, 2021",389.84,cons_disc
"Mar 15, 2021",391.36,cons_disc
"Mar 12, 2021",387.62,cons_disc
"Mar 11, 2021",387.71,cons_disc
"Mar 10, 2021",381.7,cons_disc
"Mar 09, 2021",379.91,cons_disc
"Mar 08, 2021",368.81,cons_disc
"Mar 05, 2021",368.87,cons_disc
"Mar 04, 2021",368.97,cons_disc
"Mar 03, 2021",375.93,cons_disc
"Mar 02, 2021",381.25,cons_disc
"Mar 01, 2021",384.94,cons_disc
"Feb 26, 2021",377.13,cons_disc
"Feb 25, 2021",378.56,cons_disc
"Feb 24, 2021",387.15,cons_disc
"Feb 23, 2021",387.23,cons_disc
"Feb 22, 2021",388.74,cons_disc
"Feb 19, 2021",394.99,cons_disc
"Feb 18, 2021",396.35,cons_disc
"Feb 17, 2021",396.05,cons_disc
"Feb 16, 2021",396.33,cons_disc
"Feb 15, 2021",397.85,cons_disc
"Feb 12, 2021",396.47,cons_disc
"Feb 11, 2021",395.68,cons_disc
"Feb 10, 2021",395.69,cons_disc
"Feb 09, 2021",398.04,cons_disc
"Feb 08, 2021",399.07,cons_disc
"Feb 05, 2021",397.38,cons_disc
"Feb 04, 2021",392.84,cons_disc
"Feb 03, 2021",389.35,cons_disc
"Feb 02, 2021",389.94,cons_disc
"Feb 01, 2021",382.82,cons_disc
"Jan 29, 2021",374.65,cons_disc
"Jan 28, 2021",381.75,cons_disc
"Jan 27, 2021",380.46,cons_disc
"Jan 26, 2021",390.09,cons_disc
"Jan 25, 2021",390.11,cons_disc
"Jan 22, 2021",391.04,cons_disc
"Jan 21, 2021",392.31,cons_disc
"Jan 20, 2021",389.91,cons_disc
"Jan 19, 2021",382.55,cons_disc
"Jan 18, 2021",381.16,cons_disc
"Jan 15, 2021",380.67,cons_disc
"Jan 14, 2021",385.34,cons_disc
"Jan 13, 2021",386.21,cons_disc
"Jan 12, 2021",385.85,cons_disc
"Jan 11, 2021",382.2,cons_disc
"Jan 08, 2021",388.61,cons_disc
"Jan 07, 2021",381.87,cons_disc
"Jan 06, 2021",376.78,cons_disc
"Jan 05, 2021",376.19,cons_disc
"Jan 04, 2021",374,cons_disc
"Jan 01, 2021",376.85,cons_disc
"Dec 31, 2020",376.85,cons_disc
"Dec 30, 2020",377.72,cons_disc
"Dec 29, 2020",376.63,cons_disc
"Dec 28, 2020",374.42,cons_disc
"Dec 25, 2020",370.52,cons_disc
"Dec 24, 2020",370.47,cons_disc
"Dec 23, 2020",370,cons_disc
"Dec 22, 2020",369.28,cons_disc
"Dec 21, 2020",370.31,cons_disc
"Dec 18, 2020",373.83,cons_disc
"Dec 17, 2020",374.31,cons_disc
"Dec 16, 2020",370.44,cons_disc
"Dec 15, 2020",367.62,cons_disc
"Dec 14, 2020",364.61,cons_disc
"Dec 11, 2020",360.98,cons_disc
"Dec 10, 2020",362.42,cons_disc
"Dec 09, 2020",361.78,cons_disc
"Dec 08, 2020",363.94,cons_disc
"Dec 07, 2020",363.94,cons_disc
"Dec 04, 2020",362.95,cons_disc
"Dec 03, 2020",362.85,cons_disc
"Dec 02, 2020",359.8,cons_disc
"Dec 01, 2020",362.09,cons_disc
"Nov 30, 2020",357.4,cons_disc
"Nov 27, 2020",361.52,cons_disc
"Nov 26, 2020",359.94,cons_disc
"Nov 25, 2020",360.2,cons_disc
"Nov 24, 2020",357.71,cons_disc
"Nov 23, 2020",351.41,cons_disc
"Nov 20, 2020",348.8,cons_disc
"Nov 19, 2020",349.59,cons_disc
"Nov 18, 2020",348.65,cons_disc
"Nov 17, 2020",347.8,cons_disc
"Nov 16, 2020",346.46,cons_disc
"Nov 13, 2020",342.22,cons_disc
"Nov 12, 2020",339.86,cons_disc
"Nov 11, 2020",342.91,cons_disc
"Nov 10, 2020",338.28,cons_disc
"Nov 09, 2020",340.89,cons_disc
"Nov 06, 2020",341.65,cons_disc
"Nov 05, 2020",341.65,cons_disc
"Nov 04, 2020",333.2,cons_disc
"Nov 03, 2020",325.25,cons_disc
"Nov 02, 2020",318.19,cons_disc
"Oct 30, 2020",315.8,cons_disc
"Oct 29, 2020",323.87,cons_disc
"Oct 28, 2020",321.99,cons_disc
"Oct 27, 2020",332.09,cons_disc
"Oct 26, 2020",331.34,cons_disc
"Oct 23, 2020",335.52,cons_disc
"Oct 22, 2020",333.44,cons_disc
"Oct 21, 2020",333.82,cons_disc
"Oct 20, 2020",335.05,cons_disc
"Oct 19, 2020",334.03,cons_disc
"Oct 16, 2020",336.87,cons_disc
"Oct 15, 2020",337.94,cons_disc
"Oct 14, 2020",340.03,cons_disc
"Oct 13, 2020",342.71,cons_disc
"Oct 12, 2020",342.58,cons_disc
"Oct 09, 2020",337.38,cons_disc
"Oct 08, 2020",332.98,cons_disc
"Oct 07, 2020",332.08,cons_disc
"Oct 06, 2020",326.18,cons_disc
"Oct 05, 2020",330.71,cons_disc
"Oct 02, 2020",325.41,cons_disc
"Oct 01, 2020",329.54,cons_disc
"Sep 30, 2020",324.77,cons_disc
"Sep 29, 2020",324.12,cons_disc
"Sep 28, 2020",325.41,cons_disc
"Sep 25, 2020",318.37,cons_disc
"Sep 24, 2020",314.27,cons_disc
"Sep 23, 2020",314.97,cons_disc
"Sep 22, 2020",320.82,cons_disc
"Sep 21, 2020",316.53,cons_disc
"Sep 18, 2020",321.17,cons_disc
"Sep 17, 2020",323.26,cons_disc
"Sep 16, 2020",328.21,cons_disc
"Sep 15, 2020",330.34,cons_disc
"Sep 14, 2020",326.41,cons_disc
"Sep 11, 2020",321.85,cons_disc
"Sep 10, 2020",322.37,cons_disc
"Sep 09, 2020",324.76,cons_disc
"Sep 08, 2020",319.08,cons_disc
"Sep 07, 2020",327.74,cons_disc
"Sep 04, 2020",326.98,cons_disc
"Sep 03, 2020",330.65,cons_disc
"Sep 02, 2020",340.59,cons_disc
"Sep 01, 2020",338.53,cons_disc
"Aug 31, 2020",337.13,cons_disc
"Aug 28, 2020",334.56,cons_disc
"Aug 27, 2020",333.53,cons_disc
"Aug 26, 2020",334.92,cons_disc
"Aug 25, 2020",329.61,cons_disc
"Aug 24, 2020",328.05,cons_disc
"Aug 21, 2020",324.7,cons_disc
"Aug 20, 2020",323.47,cons_disc
"Aug 19, 2020",323.67,cons_disc
"Aug 18, 2020",325.34,cons_disc
"Aug 17, 2020",321.63,cons_disc
"Aug 14, 2020",317.07,cons_disc
"Aug 13, 2020",317.61,cons_disc
"Aug 12, 2020",316.3,cons_disc
"Aug 11, 2020",310.34,cons_disc
"Aug 10, 2020",309.25,cons_disc
"Aug 07, 2020",308.44,cons_disc
"Aug 06, 2020",309.54,cons_disc
"Aug 05, 2020",309.13,cons_disc
"Aug 04, 2020",304.94,cons_disc
"Aug 03, 2020",301.59,cons_disc
"Jul 31, 2020",300.69,cons_disc
"Jul 30, 2020",300.9,cons_disc
"Jul 29, 2020",301.94,cons_disc
"Jul 28, 2020",300.1,cons_disc
"Jul 27, 2020",303.83,cons_disc
"Jul 24, 2020",299.77,cons_disc
"Jul 23, 2020",300.56,cons_disc
"Jul 22, 2020",304.96,cons_disc
"Jul 21, 2020",304.74,cons_disc
"Jul 20, 2020",305.27,cons_disc
"Jul 17, 2020",297.95,cons_disc
"Jul 16, 2020",299.18,cons_disc
"Jul 15, 2020",300.69,cons_disc
"Jul 14, 2020",297.33,cons_disc
"Jul 13, 2020",297.04,cons_disc
"Jul 10, 2020",298.87,cons_disc
"Jul 09, 2020",295.69,cons_disc
"Jul 08, 2020",294,cons_disc
"Jul 07, 2020",292.33,cons_disc
"Jul 06, 2020",296.21,cons_disc
"Jul 03, 2020",286.94,cons_disc
"Jul 02, 2020",287.08,cons_disc
"Jul 01, 2020",283.98,cons_disc
"Jun 30, 2020",280.58,cons_disc
"Jun 29, 2020",276.37,cons_disc
"Jun 26, 2020",274.24,cons_disc
"Jun 25, 2020",278.68,cons_disc
"Jun 24, 2020",278.74,cons_disc
"Jun 23, 2020",284.93,cons_disc
"Jun 22, 2020",281.02,cons_disc
"Jun 19, 2020",279,cons_disc
"Jun 18, 2020",279.95,cons_disc
"Jun 17, 2020",280.6,cons_disc
"Jun 16, 2020",280.2,cons_disc
"Jun 15, 2020",274.09,cons_disc
"Jun 12, 2020",273.6,cons_disc
"Jun 11, 2020",273.64,cons_disc
"Jun 10, 2020",286.54,cons_disc
"Jun 09, 2020",286.33,cons_disc
"Jun 08, 2020",286.62,cons_disc
"Jun 05, 2020",283.5,cons_disc
"Jun 04, 2020",277.71,cons_disc
"Jun 03, 2020",278.8,cons_disc
"Jun 02, 2020",273.93,cons_disc
"Jun 01, 2020",271.21,cons_disc
"May 29, 2020",268.14,cons_disc
"May 28, 2020",268.42,cons_disc
"May 27, 2020",267.86,cons_disc
"May 26, 2020",264.64,cons_disc
"May 25, 2020",259.9,cons_disc
"May 22, 2020",258.61,cons_disc
"May 21, 2020",259.45,cons_disc
"May 20, 2020",260.33,cons_disc
"May 19, 2020",257.14,cons_disc
"May 18, 2020",255.81,cons_disc
"May 15, 2020",248.09,cons_disc
"May 14, 2020",246.08,cons_disc
"May 13, 2020",245.84,cons_disc
"May 12, 2020",249.92,cons_disc
"May 11, 2020",253.9,cons_disc
"May 08, 2020",253.49,cons_disc
"May 07, 2020",248.09,cons_disc
"May 06, 2020",245.69,cons_disc
"May 05, 2020",245.04,cons_disc
"May 04, 2020",243.51,cons_disc
"May 01, 2020",244.07,cons_disc
"Apr 30, 2020",253.09,cons_disc
"Apr 29, 2020",253.01,cons_disc
"Apr 28, 2020",247.48,cons_disc
"Apr 27, 2020",247.23,cons_disc
"Apr 24, 2020",242.4,cons_disc
"Apr 23, 2020",240.96,cons_disc
"Apr 22, 2020",239.65,cons_disc
"Apr 21, 2020",236.31,cons_disc
"Apr 20, 2020",243.44,cons_disc
"Apr 17, 2020",245.96,cons_disc
"Apr 16, 2020",239.45,cons_disc
"Apr 15, 2020",237.08,cons_disc
"Apr 14, 2020",240.95,cons_disc
"Apr 13, 2020",232.99,cons_disc
"Apr 10, 2020",231.52,cons_disc
"Apr 09, 2020",231.52,cons_disc
"Apr 08, 2020",227.56,cons_disc
"Apr 07, 2020",222.39,cons_disc
"Apr 06, 2020",217.71,cons_disc
"Apr 03, 2020",203.55,cons_disc
"Apr 02, 2020",206.8,cons_disc
"Apr 01, 2020",207.71,cons_disc
"Mar 31, 2020",216.34,cons_disc
"Mar 30, 2020",219.33,cons_disc
"Mar 27, 2020",217.28,cons_disc
"Mar 26, 2020",222.69,cons_disc
"Mar 25, 2020",215.96,cons_disc
"Mar 24, 2020",209.4,cons_disc
"Mar 23, 2020",192.95,cons_disc
"Mar 20, 2020",194.16,cons_disc
"Mar 19, 2020",195.75,cons_disc
"Mar 18, 2020",190.87,cons_disc
"Mar 17, 2020",201.03,cons_disc
"Mar 16, 2020",196.1,cons_disc
"Mar 13, 2020",217.19,cons_disc
"Mar 12, 2020",210.55,cons_disc
"Mar 11, 2020",233.37,cons_disc
"Mar 10, 2020",243.98,cons_disc
"Mar 09, 2020",236.72,cons_disc
"Mar 06, 2020",251.66,cons_disc
"Mar 05, 2020",256.01,cons_disc
"Mar 04, 2020",262.83,cons_disc
"Mar 03, 2020",257.34,cons_disc
"Mar 02, 2020",260.53,cons_disc
"Feb 28, 2020",253.87,cons_disc
"Feb 27, 2020",256.89,cons_disc
"Feb 26, 2020",266.8,cons_disc
"Feb 25, 2020",268.58,cons_disc
"Feb 24, 2020",275.29,cons_disc
"Feb 21, 2020",284.74,cons_disc
"Feb 20, 2020",287.89,cons_disc
"Feb 19, 2020",288.41,cons_disc
"Feb 18, 2020",286.64,cons_disc
"Feb 17, 2020",287.12,cons_disc
"Feb 14, 2020",287.33,cons_disc
"Feb 13, 2020",288.39,cons_disc
"Feb 12, 2020",288.88,cons_disc
"Feb 11, 2020",285.83,cons_disc
"Feb 10, 2020",284.07,cons_disc
"Feb 07, 2020",282.34,cons_disc
"Feb 06, 2020",283.95,cons_disc
"Feb 05, 2020",283.13,cons_disc
"Feb 04, 2020",282.95,cons_disc
"Feb 03, 2020",278.03,cons_disc
"Jan 31, 2020",276.42,cons_disc
"Jan 30, 2020",275.45,cons_disc
"Jan 29, 2020",276.12,cons_disc
"Jan 28, 2020",276.14,cons_disc
"Jan 27, 2020",274.13,cons_disc
"Jan 24, 2020",279.25,cons_disc
"Jan 23, 2020",281.6,cons_disc
"Jan 22, 2020",282.69,cons_disc
"Jan 21, 2020",282.87,cons_disc
"Jan 20, 2020",283.34,cons_disc
"Jan 17, 2020",283.82,cons_disc
"Jan 16, 2020",282.83,cons_disc
"Jan 15, 2020",281.4,cons_disc
"Jan 14, 2020",282.04,cons_disc
"Jan 13, 2020",281.62,cons_disc
"Jan 10, 2020",280.8,cons_disc
"Jan 09, 2020",281.63,cons_disc
"Jan 08, 2020",280.34,cons_disc
"Jan 07, 2020",280.14,cons_disc
"Jan 06, 2020",279.16,cons_disc
"Jan 03, 2020",279.45,cons_disc
"Jan 02, 2020",281.36,cons_disc
"Jan 01, 2020",278.25,cons_disc
"Dec 31, 2021",572.54,IT
"Dec 30, 2021",575.3,IT
"Dec 29, 2021",578.08,IT
"Dec 28, 2021",578.43,IT
"Dec 27, 2021",581.53,IT
"Dec 24, 2021",570.93,IT
"Dec 23, 2021",570.98,IT
"Dec 22, 2021",567.5,IT
"Dec 21, 2021",560.51,IT
"Dec 20, 2021",545.94,IT
"Dec 17, 2021",552.96,IT
"Dec 16, 2021",555.87,IT
"Dec 15, 2021",569.97,IT
"Dec 14, 2021",555.91,IT
"Dec 13, 2021",565.43,IT
"Dec 10, 2021",573.67,IT
"Dec 09, 2021",565.25,IT
"Dec 08, 2021",572.2,IT
"Dec 07, 2021",568.82,IT
"Dec 06, 2021",548.59,IT
"Dec 03, 2021",544.86,IT
"Dec 02, 2021",554.48,IT
"Dec 01, 2021",551.52,IT
"Nov 30, 2021",558.23,IT
"Nov 29, 2021",564.35,IT
"Nov 26, 2021",552.01,IT
"Nov 25, 2021",565.21,IT
