sector,date,value,index
Utilities,10/10/2020,,0
Utilities,11/10/2020,,0
Utilities,12/10/2020,150.36,96.38461538
Utilities,13/10/2020,149.37,95.75
Utilities,14/10/2020,149.67,95.94230769
Utilities,15/10/2020,148.28,95.05128205
Utilities,16/10/2020,149.61,95.90384615
Utilities,17/10/2020,,0
Utilities,18/10/2020,,0
Utilities,19/10/2020,148.89,95.44230769
Utilities,20/10/2020,149.5,95.83333333
Utilities,21/10/2020,149.05,95.54487179
Utilities,22/10/2020,149.77,96.00641026
Utilities,23/10/2020,150.47,96.45512821
Utilities,24/10/2020,,0
Utilities,25/10/2020,,0
Utilities,26/10/2020,150,96.15384615
Utilities,27/10/2020,149.54,95.85897436
Utilities,28/10/2020,144.9,92.88461538
Utilities,29/10/2020,144.44,92.58974359
Utilities,30/10/2020,143.58,92.03846154
Utilities,31/10/2020,,0
Utilities,01/11/2020,,0
Utilities,02/11/2020,146.32,93.79487179
Utilities,03/11/2020,149.02,95.52564103
Utilities,04/11/2020,148.19,94.99358974
Utilities,05/11/2020,150.29,96.33974359
Utilities,06/11/2020,150.2,96.28205128
Utilities,07/11/2020,,0
Utilities,08/11/2020,,0
Utilities,09/11/2020,152.65,97.8525641
Utilities,10/11/2020,154.4,98.97435897
Utilities,11/11/2020,155.8,99.87179487
Utilities,12/11/2020,153.8,98.58974359
Utilities,13/11/2020,154.76,99.20512821
Utilities,14/11/2020,,0
Utilities,15/11/2020,,0
Utilities,16/11/2020,155.78,99.85897436
Utilities,17/11/2020,153.92,98.66666667
Utilities,18/11/2020,152.34,97.65384615
Utilities,19/11/2020,151.21,96.92948718
Utilities,20/11/2020,151.86,97.34615385
Utilities,21/11/2020,,0
Utilities,22/11/2020,,0
Utilities,23/11/2020,151.3,96.98717949
Utilities,24/11/2020,152.86,97.98717949
Utilities,25/11/2020,153.4,98.33333333
Utilities,26/11/2020,153.13,98.16025641
Utilities,27/11/2020,152.86,97.98717949
Utilities,28/11/2020,,0
Utilities,29/11/2020,,0
Utilities,30/11/2020,150.79,96.66025641
Utilities,01/12/2020,151.45,97.08333333
Utilities,02/12/2020,152.1,97.5
Utilities,03/12/2020,151.3,96.98717949
Utilities,04/12/2020,150.17,96.26282051
Utilities,05/12/2020,,0
Utilities,06/12/2020,,0
Utilities,07/12/2020,150.36,96.38461538
Utilities,08/12/2020,150.25,96.31410256
Utilities,09/12/2020,150.25,96.31410256
Utilities,10/12/2020,149.95,96.12179487
Utilities,11/12/2020,149.45,95.80128205
Utilities,12/12/2020,,0
Utilities,13/12/2020,,0
Utilities,14/12/2020,149.44,95.79487179
Utilities,15/12/2020,150.89,96.72435897
Utilities,16/12/2020,150.55,96.50641026
Utilities,17/12/2020,151.73,97.26282051
Utilities,18/12/2020,150.67,96.58333333
Utilities,19/12/2020,,0
Utilities,20/12/2020,,0
Utilities,21/12/2020,148.22,95.01282051
Utilities,22/12/2020,148.63,95.27564103
Utilities,23/12/2020,149.66,95.93589744
Utilities,24/12/2020,150.24,96.30769231
Utilities,25/12/2020,150.25,96.31410256
Utilities,26/12/2020,,0
Utilities,27/12/2020,,0
Utilities,28/12/2020,151.64,97.20512821
Utilities,29/12/2020,152.02,97.44871795
Utilities,30/12/2020,152.5,97.75641026
Utilities,31/12/2020,153.36,98.30769231
Utilities,01/01/2021,153.36,98.30769231
Utilities,02/01/2021,,0
Utilities,03/01/2021,,0
Utilities,04/01/2021,152.3,97.62820513
Utilities,05/01/2021,151.94,97.3974359
Utilities,06/01/2021,155.76,99.84615385
Utilities,07/01/2021,154.72,99.17948718
Utilities,08/01/2021,156.37,100.2371795
Utilities,09/01/2021,,0
Utilities,10/01/2021,,0
Utilities,11/01/2021,154.37,98.95512821
Utilities,12/01/2021,153.47,98.37820513
Utilities,13/01/2021,155.34,99.57692308
Utilities,14/01/2021,154.7,99.16666667
Utilities,15/01/2021,154.88,99.28205128
Utilities,16/01/2021,,0
Utilities,17/01/2021,,0
Utilities,18/01/2021,154.35,98.94230769
Utilities,19/01/2021,154.49,99.03205128
Utilities,20/01/2021,155.02,99.37179487
Utilities,21/01/2021,154.53,99.05769231
Utilities,22/01/2021,154.52,99.05128205
Utilities,23/01/2021,,0
Utilities,24/01/2021,,0
Utilities,25/01/2021,155.87,99.91666667
Utilities,26/01/2021,155.15,99.45512821
Utilities,27/01/2021,151.53,97.13461538
Utilities,28/01/2021,152.98,98.06410256
Utilities,29/01/2021,151.54,97.14102564
Utilities,30/01/2021,,0
Utilities,31/01/2021,,0
Utilities,01/02/2021,152.24,97.58974359
Utilities,02/02/2021,152.91,98.01923077
Utilities,03/02/2021,153.34,98.29487179
Utilities,04/02/2021,153.51,98.40384615
Utilities,05/02/2021,153.98,98.70512821
Utilities,06/02/2021,,0
Utilities,07/02/2021,,0
Utilities,08/02/2021,152.91,98.01923077
Utilities,09/02/2021,152.41,97.69871795
Utilities,10/02/2021,152.93,98.03205128
Utilities,11/02/2021,152.56,97.79487179
Utilities,12/02/2021,151.64,97.20512821
Utilities,13/02/2021,,0
Utilities,14/02/2021,,0
Utilities,15/02/2021,151.86,97.34615385
Utilities,16/02/2021,150.16,96.25641026
Utilities,17/02/2021,149.93,96.10897436
Utilities,18/02/2021,150.04,96.17948718
Utilities,19/02/2021,148.81,95.39102564
Utilities,20/02/2021,,0
Utilities,21/02/2021,,0
Utilities,22/02/2021,146.42,93.85897436
Utilities,23/02/2021,147.21,94.36538462
Utilities,24/02/2021,146.04,93.61538462
Utilities,25/02/2021,145.26,93.11538462
Utilities,26/02/2021,142.41,91.28846154
Utilities,27/02/2021,,0
Utilities,28/02/2021,,0
Utilities,01/03/2021,144.37,92.54487179
Utilities,02/03/2021,143.75,92.1474359
Utilities,03/03/2021,141.7,90.83333333
Utilities,04/03/2021,142.19,91.1474359
Utilities,05/03/2021,142.85,91.57051282
Utilities,06/03/2021,,0
Utilities,07/03/2021,,0
Utilities,08/03/2021,144.6,92.69230769
Utilities,09/03/2021,146.89,94.16025641
Utilities,10/03/2021,147.88,94.79487179
Utilities,11/03/2021,148.67,95.30128205
Utilities,12/03/2021,149.42,95.78205128
Utilities,13/03/2021,,0
Utilities,14/03/2021,,0
Utilities,15/03/2021,150.82,96.67948718
Utilities,16/03/2021,151.2,96.92307692
Utilities,17/03/2021,149,95.51282051
Utilities,18/03/2021,148.46,95.16666667
Utilities,19/03/2021,149.46,95.80769231
Utilities,20/03/2021,,0
Utilities,21/03/2021,,0
Utilities,22/03/2021,149.57,95.87820513
Utilities,23/03/2021,151.19,96.91666667
Utilities,24/03/2021,150.72,96.61538462
Utilities,25/03/2021,151.92,97.38461538
Utilities,26/03/2021,152.49,97.75
Utilities,27/03/2021,,0
Utilities,28/03/2021,,0
Utilities,29/03/2021,153.65,98.49358974
Utilities,30/03/2021,152.05,97.46794872
Utilities,31/03/2021,153.17,98.18589744
Utilities,01/04/2021,153.16,98.17948718
Utilities,02/04/2021,153.08,98.12820513
Utilities,03/04/2021,,0
Utilities,04/04/2021,,0
Utilities,05/04/2021,154.38,98.96153846
Utilities,06/04/2021,155.18,99.47435897
Utilities,07/04/2021,155.4,99.61538462
Utilities,08/04/2021,155.85,99.90384615
Utilities,09/04/2021,155.69,99.80128205
Utilities,10/04/2021,,0
Utilities,11/04/2021,,0
Utilities,12/04/2021,156.05,100.0320513
Utilities,13/04/2021,157.04,100.6666667
Utilities,14/04/2021,157.25,100.8012821
Utilities,15/04/2021,158.48,101.5897436
Utilities,16/04/2021,159.36,102.1538462
Utilities,17/04/2021,,0
Utilities,18/04/2021,,0
Utilities,19/04/2021,159.12,102
Utilities,20/04/2021,159.84,102.4615385
Utilities,21/04/2021,158.67,101.7115385
Utilities,22/04/2021,158.94,101.8846154
Utilities,23/04/2021,158.86,101.8333333
Utilities,24/04/2021,,0
Utilities,25/04/2021,,0
Utilities,26/04/2021,158.29,101.4679487
Utilities,27/04/2021,157.3,100.8333333
Utilities,28/04/2021,156.92,100.5897436
Utilities,29/04/2021,157.32,100.8461538
Utilities,30/04/2021,157.67,101.0705128
Utilities,01/05/2021,,0
Utilities,02/05/2021,,0
Utilities,03/05/2021,,0
Utilities,04/05/2021,158.26,101.4487179
Utilities,05/05/2021,157.08,100.6923077
Utilities,06/05/2021,155.85,99.90384615
Utilities,07/05/2021,156.96,100.6153846
Utilities,08/05/2021,158.17,101.3910256
Utilities,09/05/2021,,0
Utilities,10/05/2021,,0
Utilities,11/05/2021,159.12,102
Utilities,12/05/2021,156.91,100.5833333
Utilities,13/05/2021,154.12,98.79487179
Utilities,14/05/2021,155.97,99.98076923
Utilities,15/05/2021,157.44,100.9230769
Utilities,16/05/2021,,0
Utilities,17/05/2021,,0
Utilities,18/05/2021,156.44,100.2820513
Utilities,19/05/2021,157.06,100.6794872
Utilities,20/05/2021,156.41,100.2628205
Utilities,21/05/2021,157.68,101.0769231
Utilities,22/05/2021,158.29,101.4679487
Utilities,23/05/2021,,0
Utilities,24/05/2021,,0
Utilities,25/05/2021,158.12,101.3589744
Utilities,26/05/2021,157.03,100.6602564
Utilities,27/05/2021,156.96,100.6153846
Utilities,28/05/2021,155.79,99.86538462
Utilities,29/05/2021,156.38,100.2435897
Utilities,30/05/2021,,0
Utilities,31/05/2021,155.88,99.92307692
Utilities,01/06/2021,155.56,99.71794872
Utilities,02/06/2021,155.58,99.73076923
Utilities,03/06/2021,155.33,99.57051282
Utilities,04/06/2021,155.45,99.6474359
Utilities,05/06/2021,,0
Utilities,06/06/2021,,0
Utilities,07/06/2021,155.88,99.92307692
Utilities,08/06/2021,155.34,99.57692308
Utilities,09/06/2021,156.06,100.0384615
Utilities,10/06/2021,156.4,100.2564103
Utilities,11/06/2021,156.89,100.5705128
Utilities,12/06/2021,,0
Utilities,13/06/2021,,0
Utilities,14/06/2021,157.58,101.0128205
Utilities,15/06/2021,157.84,101.1794872
Utilities,16/06/2021,156.83,100.5320513
Utilities,17/06/2021,155.92,99.94871795
Utilities,18/06/2021,152.52,97.76923077
Utilities,19/06/2021,,0
Utilities,20/06/2021,,0
Utilities,21/06/2021,153.9,98.65384615
Utilities,22/06/2021,153.25,98.23717949
Utilities,23/06/2021,151.82,97.32051282
Utilities,24/06/2021,151.94,97.3974359
Utilities,25/06/2021,152.98,98.06410256
Utilities,26/06/2021,,0
Utilities,27/06/2021,,0
Utilities,28/06/2021,153.57,98.44230769
Utilities,29/06/2021,151.91,97.37820513
Utilities,30/06/2021,150.85,96.69871795
Utilities,01/07/2021,,0
Utilities,02/07/2021,152.26,97.6025641
Utilities,03/07/2021,152.55,97.78846154
Utilities,04/07/2021,,0
Utilities,05/07/2021,,0
Utilities,06/07/2021,152.78,97.93589744
Utilities,07/07/2021,153.15,98.17307692
Utilities,08/07/2021,154.16,98.82051282
Utilities,09/07/2021,153.25,98.23717949
Utilities,10/07/2021,153.75,98.55769231
Utilities,11/07/2021,,0
Utilities,12/07/2021,,0
Utilities,13/07/2021,154.62,99.11538462
Utilities,14/07/2021,153.71,98.53205128
Utilities,15/07/2021,154.22,98.85897436
Utilities,16/07/2021,154.79,99.22435897
Utilities,17/07/2021,155.84,99.8974359
Utilities,18/07/2021,,0
Utilities,19/07/2021,,0
Utilities,20/07/2021,152.98,98.06410256
Utilities,21/07/2021,153.13,98.16025641
Utilities,22/07/2021,153.02,98.08974359
Utilities,23/07/2021,153.81,98.59615385
Utilities,24/07/2021,155.2,99.48717949
Utilities,25/07/2021,,0
Utilities,26/07/2021,,0
Utilities,27/07/2021,155.28,99.53846154
Utilities,28/07/2021,156.85,100.5448718
Utilities,29/07/2021,156.5,100.3205128
Utilities,30/07/2021,156.94,100.6025641
Utilities,31/07/2021,155.21,99.49358974
Utilities,01/08/2021,,0
Utilities,02/08/2021,156.25,100.1602564
Utilities,03/08/2021,156.85,100.5448718
Utilities,04/08/2021,156.85,100.5448718
Utilities,05/08/2021,157.86,101.1923077
Utilities,06/08/2021,157.45,100.9294872
Utilities,07/08/2021,,0
Utilities,08/08/2021,,0
Utilities,09/08/2021,157.63,101.0448718
Utilities,10/08/2021,157.83,101.1730769
Utilities,11/08/2021,159.04,101.9487179
Utilities,12/08/2021,158.67,101.7115385
Utilities,13/08/2021,159.85,102.4679487
Utilities,14/08/2021,,0
Utilities,15/08/2021,,0
Utilities,16/08/2021,160.47,102.8653846
Utilities,17/08/2021,160.11,102.6346154
Utilities,18/08/2021,160.31,102.7628205
Utilities,19/08/2021,160.68,103
Utilities,20/08/2021,162.4,104.1025641
Utilities,21/08/2021,,0
Utilities,22/08/2021,,0
Utilities,23/08/2021,161.31,103.4038462
Utilities,24/08/2021,160.64,102.974359
Utilities,25/08/2021,160.29,102.75
Utilities,26/08/2021,159.45,102.2115385
Utilities,27/08/2021,159.39,102.1730769
Utilities,28/08/2021,,0
Utilities,29/08/2021,,0
Utilities,30/08/2021,159.83,102.4551282
Utilities,31/08/2021,159.85,102.4679487
Utilities,01/09/2021,161.82,103.7307692
Utilities,02/09/2021,162.61,104.2371795
Utilities,03/09/2021,161.67,103.6346154
Utilities,04/09/2021,,0
Utilities,05/09/2021,,0
Utilities,06/09/2021,161.32,103.4102564
Utilities,07/09/2021,159.41,102.1858974
Utilities,08/09/2021,161.07,103.25
Utilities,09/09/2021,160.52,102.8974359
Utilities,10/09/2021,158.58,101.6538462
Utilities,11/09/2021,,0
Utilities,12/09/2021,,0
Utilities,13/09/2021,159.13,102.0064103
Utilities,14/09/2021,158.71,101.7371795
Utilities,15/09/2021,157.22,100.7820513
Utilities,16/09/2021,156.14,100.0897436
Utilities,17/09/2021,154.02,98.73076923
Utilities,18/09/2021,,0
Utilities,19/09/2021,,0
Utilities,20/09/2021,153.4,98.33333333
Utilities,21/09/2021,153.54,98.42307692
Utilities,22/09/2021,153.47,98.37820513
Utilities,23/09/2021,153.51,98.40384615
Utilities,24/09/2021,152.53,97.77564103
Utilities,25/09/2021,,0
Utilities,26/09/2021,,0
Utilities,27/09/2021,151.3,96.98717949
Utilities,28/09/2021,149.13,95.59615385
Utilities,29/09/2021,149.85,96.05769231
Utilities,30/09/2021,148.34,95.08974359
Utilities,01/10/2021,148.78,95.37179487
Utilities,02/10/2021,,0
Utilities,03/10/2021,,0
Utilities,04/10/2021,150.28,96.33333333
Utilities,05/10/2021,150.5,96.47435897
Utilities,06/10/2021,151.49,97.10897436
Utilities,07/10/2021,151.76,97.28205128
Utilities,08/10/2021,150.92,96.74358974
Utilities,09/10/2021,,0
Utilities,10/10/2021,,0
Utilities,11/10/2021,149.04,95.53846154
Utilities,12/10/2021,149.89,96.08333333
Utilities,13/10/2021,151.67,97.22435897
Utilities,14/10/2021,153.08,98.12820513
Utilities,15/10/2021,152.93,98.03205128
Utilities,16/10/2021,,0
Utilities,17/10/2021,,0
Utilities,18/10/2021,151.91,97.37820513
Utilities,19/10/2021,153.77,98.57051282
Utilities,20/10/2021,156.03,100.0192308
Utilities,21/10/2021,155.86,99.91025641
Utilities,22/10/2021,156.42,100.2692308
Utilities,23/10/2021,,0
Utilities,24/10/2021,,0
Utilities,25/10/2021,155.62,99.75641026
Utilities,26/10/2021,156.5,100.3205128
Utilities,27/10/2021,156.25,100.1602564
Utilities,28/10/2021,157.61,101.0320513
Utilities,29/10/2021,156.03,100.0192308
Utilities,30/10/2021,,0
Utilities,31/10/2021,,0
Utilities,01/11/2021,157.09,100.6987179
Utilities,02/11/2021,156.96,100.6153846
Utilities,03/11/2021,156.35,100.224359
Utilities,04/11/2021,155.85,99.90384615
Utilities,05/11/2021,156.58,100.3717949
Utilities,06/11/2021,,0
Utilities,07/11/2021,,0
Utilities,08/11/2021,155.11,99.42948718
Utilities,09/11/2021,155.24,99.51282051
Utilities,10/11/2021,156.13,100.0833333
Utilities,11/11/2021,155.21,99.49358974
Utilities,12/11/2021,154.87,99.27564103
Utilities,13/11/2021,,0
Utilities,14/11/2021,,0
Utilities,15/11/2021,156.45,100.2884615
Utilities,16/11/2021,155.33,99.57051282
Utilities,17/11/2021,155.42,99.62820513
Utilities,18/11/2021,154.89,99.28846154
Utilities,19/11/2021,155.01,99.36538462
Utilities,20/11/2021,,0
Utilities,21/11/2021,,0
Utilities,22/11/2021,155.16,99.46153846
Utilities,23/11/2021,155.18,99.47435897
Utilities,24/11/2021,155.39,99.60897436
Utilities,25/11/2021,156.27,100.1730769
Utilities,26/11/2021,153.87,98.63461538
Utilities,27/11/2021,,0
Utilities,28/11/2021,,0
Utilities,29/11/2021,155.22,99.5
Utilities,30/11/2021,152,97.43589744
Utilities,01/12/2021,152.92,98.02564103
Utilities,02/12/2021,153.14,98.16666667
Utilities,03/12/2021,153.96,98.69230769
Utilities,04/12/2021,,0
Utilities,05/12/2021,,0
Utilities,06/12/2021,156.51,100.3269231
Utilities,07/12/2021,157.73,101.1089744
Utilities,08/12/2021,157.77,101.1346154
Utilities,09/12/2021,157.47,100.9423077
Utilities,10/12/2021,157.87,101.1987179
Utilities,11/12/2021,,0
Utilities,12/12/2021,,0
Utilities,13/12/2021,158.8,101.7948718
Utilities,14/12/2021,158.02,101.2948718
Utilities,15/12/2021,160.03,102.5833333
Utilities,16/12/2021,160.96,103.1794872
Utilities,17/12/2021,159.55,102.275641
Utilities,18/12/2021,,0
Utilities,19/12/2021,,0
Utilities,20/12/2021,159.31,102.1217949
Utilities,21/12/2021,159.92,102.5128205
Utilities,22/12/2021,160.74,103.0384615
Utilities,23/12/2021,160.89,103.1346154
Utilities,24/12/2021,160.93,103.1602564
Utilities,25/12/2021,,0
Utilities,26/12/2021,,0
Utilities,27/12/2021,161.22,103.3461538
Utilities,28/12/2021,162.66,104.2692308
Utilities,29/12/2021,163.53,104.8269231
Utilities,30/12/2021,163.79,104.9935897
Utilities,31/12/2021,164.24,105.2820513
Consumer Staples,22/01/2020,255,100
Consumer Staples,23/01/2020,254.18,99.67843137
Consumer Staples,24/01/2020,253.84,99.54509804
Consumer Staples,25/01/2020,,0
Consumer Staples,26/01/2020,,0
Consumer Staples,27/01/2020,251.81,98.74901961
Consumer Staples,28/01/2020,252,98.82352941
Consumer Staples,29/01/2020,251.15,98.49019608
Consumer Staples,30/01/2020,252.24,98.91764706
Consumer Staples,31/01/2020,250.78,98.34509804
Consumer Staples,01/02/2020,,0
Consumer Staples,02/02/2020,,0
Consumer Staples,03/02/2020,250.64,98.29019608
Consumer Staples,04/02/2020,252.44,98.99607843
Consumer Staples,05/02/2020,253.54,99.42745098
Consumer Staples,06/02/2020,254.65,99.8627451
Consumer Staples,07/02/2020,254.45,99.78431373
Consumer Staples,08/02/2020,,0
Consumer Staples,09/02/2020,,0
Consumer Staples,10/02/2020,254.81,99.9254902
Consumer Staples,11/02/2020,254.25,99.70588235
Consumer Staples,12/02/2020,253.75,99.50980392
Consumer Staples,13/02/2020,253.8,99.52941176
Consumer Staples,14/02/2020,254.7,99.88235294
Consumer Staples,15/02/2020,,0
Consumer Staples,16/02/2020,,0
Consumer Staples,17/02/2020,254.51,99.80784314
Consumer Staples,18/02/2020,253.92,99.57647059
Consumer Staples,19/02/2020,254.29,99.72156863
Consumer Staples,20/02/2020,253.27,99.32156863
Consumer Staples,21/02/2020,253.65,99.47058824
Consumer Staples,22/02/2020,,0
Consumer Staples,23/02/2020,,0
Consumer Staples,24/02/2020,247.53,97.07058824
Consumer Staples,25/02/2020,243.57,95.51764706
Consumer Staples,26/02/2020,242.23,94.99215686
Consumer Staples,27/02/2020,234.39,91.91764706
Consumer Staples,28/02/2020,228.49,89.60392157
Consumer Staples,29/02/2020,,0
Consumer Staples,01/03/2020,,0
Consumer Staples,02/03/2020,237.1,92.98039216
Consumer Staples,03/03/2020,237.24,93.03529412
Consumer Staples,04/03/2020,245.28,96.18823529
Consumer Staples,05/03/2020,243.45,95.47058824
Consumer Staples,06/03/2020,240.71,94.39607843
Consumer Staples,07/03/2020,,0
Consumer Staples,08/03/2020,,0
Consumer Staples,09/03/2020,231.27,90.69411765
Consumer Staples,10/03/2020,232.83,91.30588235
Consumer Staples,11/03/2020,225.22,88.32156863
Consumer Staples,12/03/2020,204.94,80.36862745
Consumer Staples,13/03/2020,214.38,84.07058824
Consumer Staples,14/03/2020,,0
Consumer Staples,15/03/2020,,0
Consumer Staples,16/03/2020,203.8,79.92156863
Consumer Staples,17/03/2020,215.03,84.3254902
Consumer Staples,18/03/2020,210.3,82.47058824
Consumer Staples,19/03/2020,209.15,82.01960784
Consumer Staples,20/03/2020,200.85,78.76470588
Consumer Staples,21/03/2020,,0
Consumer Staples,22/03/2020,,0
Consumer Staples,23/03/2020,193.14,75.74117647
Consumer Staples,24/03/2020,201.49,79.01568627
Consumer Staples,25/03/2020,204.26,80.10196078
Consumer Staples,26/03/2020,214.31,84.04313725
Consumer Staples,27/03/2020,212.68,83.40392157
Consumer Staples,28/03/2020,,0
Consumer Staples,29/03/2020,,0
Consumer Staples,30/03/2020,219.02,85.89019608
Consumer Staples,31/03/2020,216.62,84.94901961
Consumer Staples,01/04/2020,213.17,83.59607843
Consumer Staples,02/04/2020,216.49,84.89803922
Consumer Staples,03/04/2020,,0
Consumer Staples,04/04/2020,,0
Consumer Staples,05/04/2020,216.69,84.97647059
Consumer Staples,06/04/2020,223.38,87.6
Consumer Staples,07/04/2020,223.13,87.50196078
Consumer Staples,08/04/2020,224.9,88.19607843
Consumer Staples,09/04/2020,226.71,88.90588235
Consumer Staples,10/04/2020,226.67,88.89019608
Consumer Staples,11/04/2020,,0
Consumer Staples,12/04/2020,,0
Consumer Staples,13/04/2020,,0
Consumer Staples,14/04/2020,,0
Consumer Staples,15/04/2020,,0
Consumer Staples,16/04/2020,,0
Consumer Staples,17/04/2020,,0
Consumer Staples,18/04/2020,,0
Consumer Staples,19/04/2020,,0
Consumer Staples,20/04/2020,232.42,91.14509804
Consumer Staples,21/04/2020,226.47,88.81176471
Consumer Staples,22/04/2020,228.53,89.61960784
Consumer Staples,23/04/2020,227.13,89.07058824
Consumer Staples,24/04/2020,228.32,89.5372549
Consumer Staples,25/04/2020,,0
Consumer Staples,26/04/2020,,0
Consumer Staples,27/04/2020,229.33,89.93333333
Consumer Staples,28/04/2020,230.49,90.38823529
Consumer Staples,29/04/2020,230.24,90.29019608
Consumer Staples,30/04/2020,228.83,89.7372549
Consumer Staples,01/05/2020,226.66,88.88627451
Consumer Staples,02/05/2020,,0
Consumer Staples,03/05/2020,,0
Consumer Staples,04/05/2020,224.47,88.02745098
Consumer Staples,05/05/2020,224.84,88.17254902
Consumer Staples,06/05/2020,223.22,87.5372549
Consumer Staples,07/05/2020,223.25,87.54901961
Consumer Staples,08/05/2020,227.79,89.32941176
Consumer Staples,09/05/2020,,0
Consumer Staples,10/05/2020,,0
Consumer Staples,11/05/2020,227.84,89.34901961
Consumer Staples,12/05/2020,228.06,89.43529412
Consumer Staples,13/05/2020,225.24,88.32941176
Consumer Staples,14/05/2020,222.47,87.24313725
Consumer Staples,15/05/2020,223.83,87.77647059
Consumer Staples,16/05/2020,,0
Consumer Staples,17/05/2020,,0
Consumer Staples,18/05/2020,228.14,89.46666667
Consumer Staples,19/05/2020,225.78,88.54117647
Consumer Staples,20/05/2020,227.67,89.28235294
Consumer Staples,21/05/2020,225.43,88.40392157
Consumer Staples,22/05/2020,224.98,88.22745098
Consumer Staples,23/05/2020,,0
Consumer Staples,24/05/2020,,0
Consumer Staples,25/05/2020,225.78,88.54117647
Consumer Staples,26/05/2020,227.61,89.25882353
Consumer Staples,27/05/2020,229.63,90.05098039
Consumer Staples,28/05/2020,232.96,91.35686275
Consumer Staples,29/05/2020,232.99,91.36862745
Consumer Staples,30/05/2020,,0
Consumer Staples,31/05/2020,,0
Consumer Staples,01/06/2020,234.67,92.02745098
Consumer Staples,02/06/2020,235.39,92.30980392
Consumer Staples,03/06/2020,237.35,93.07843137
Consumer Staples,04/06/2020,236.92,92.90980392
Consumer Staples,05/06/2020,238.72,93.61568627
Consumer Staples,06/06/2020,,0
Consumer Staples,07/06/2020,,0
Consumer Staples,08/06/2020,240.13,94.16862745
Consumer Staples,09/06/2020,239.46,93.90588235
Consumer Staples,10/06/2020,239.83,94.05098039
Consumer Staples,11/06/2020,232.78,91.28627451
Consumer Staples,12/06/2020,231.1,90.62745098
Consumer Staples,13/06/2020,,0
Consumer Staples,14/06/2020,,0
Consumer Staples,15/06/2020,231.74,90.87843137
Consumer Staples,16/06/2020,236.48,92.7372549
Consumer Staples,17/06/2020,237.31,93.0627451
Consumer Staples,18/06/2020,237.39,93.09411765
Consumer Staples,19/06/2020,237.37,93.08627451
Consumer Staples,20/06/2020,,0
Consumer Staples,21/06/2020,,0
Consumer Staples,22/06/2020,236.34,92.68235294
Consumer Staples,23/06/2020,237.28,93.05098039
Consumer Staples,24/06/2020,232.77,91.28235294
Consumer Staples,25/06/2020,233.44,91.54509804
Consumer Staples,26/06/2020,230.96,90.57254902
Consumer Staples,27/06/2020,,0
Consumer Staples,28/06/2020,,0
Consumer Staples,29/06/2020,232.73,91.26666667
Consumer Staples,30/06/2020,233.83,91.69803922
Consumer Staples,01/07/2020,234.14,91.81960784
Consumer Staples,02/07/2020,235.75,92.45098039
Consumer Staples,03/07/2020,234.98,92.14901961
Consumer Staples,04/07/2020,,0
Consumer Staples,05/07/2020,,0
Consumer Staples,06/07/2020,237.33,93.07058824
Consumer Staples,07/07/2020,237.78,93.24705882
Consumer Staples,08/07/2020,237.53,93.14901961
Consumer Staples,09/07/2020,235.63,92.40392157
Consumer Staples,10/07/2020,238.96,93.70980392
Consumer Staples,11/07/2020,,0
Consumer Staples,12/07/2020,,0
Consumer Staples,13/07/2020,239.56,93.94509804
Consumer Staples,14/07/2020,241.05,94.52941176
Consumer Staples,15/07/2020,242.86,95.23921569
Consumer Staples,16/07/2020,242.31,95.02352941
Consumer Staples,17/07/2020,243,95.29411765
Consumer Staples,18/07/2020,,0
Consumer Staples,19/07/2020,,0
Consumer Staples,20/07/2020,241.8,94.82352941
Consumer Staples,21/07/2020,243.87,95.63529412
Consumer Staples,22/07/2020,244.68,95.95294118
Consumer Staples,23/07/2020,246.83,96.79607843
Consumer Staples,24/07/2020,246.08,96.50196078
Consumer Staples,25/07/2020,,0
Consumer Staples,26/07/2020,,0
Consumer Staples,27/07/2020,247.9,97.21568627
Consumer Staples,28/07/2020,248.76,97.55294118
Consumer Staples,29/07/2020,249.78,97.95294118
Consumer Staples,30/07/2020,248.66,97.51372549
Consumer Staples,31/07/2020,246.92,96.83137255
Consumer Staples,01/08/2020,,0
Consumer Staples,02/08/2020,,0
Consumer Staples,03/08/2020,246.69,96.74117647
Consumer Staples,04/08/2020,249,97.64705882
Consumer Staples,05/08/2020,249.25,97.74509804
Consumer Staples,06/08/2020,247.75,97.15686275
Consumer Staples,07/08/2020,247.46,97.04313725
Consumer Staples,08/08/2020,,0
Consumer Staples,09/08/2020,,0
Consumer Staples,10/08/2020,248.28,97.36470588
Consumer Staples,11/08/2020,247.77,97.16470588
Consumer Staples,12/08/2020,251.35,98.56862745
Consumer Staples,13/08/2020,251.29,98.54509804
Consumer Staples,14/08/2020,250.61,98.27843137
Consumer Staples,15/08/2020,,0
Consumer Staples,16/08/2020,,0
Consumer Staples,17/08/2020,251.87,98.77254902
Consumer Staples,18/08/2020,252.83,99.14901961
Consumer Staples,19/08/2020,252.52,99.02745098
Consumer Staples,20/08/2020,250.77,98.34117647
Consumer Staples,21/08/2020,250.31,98.16078431
Consumer Staples,22/08/2020,,0
Consumer Staples,23/08/2020,,0
Consumer Staples,24/08/2020,252.88,99.16862745
Consumer Staples,25/08/2020,252.15,98.88235294
Consumer Staples,26/08/2020,252.73,99.10980392
Consumer Staples,27/08/2020,253.3,99.33333333
Consumer Staples,28/08/2020,254.25,99.70588235
Consumer Staples,29/08/2020,,0
Consumer Staples,30/08/2020,,0
