sector,date,value,index
healthcare,06/07/2021,344.57,76.99372109
healthcare,07/07/2021,344.57,76.99372109
healthcare,08/07/2021,345.95,77.30208031
healthcare,09/07/2021,344.87,77.0607557
healthcare,10/07/2021,345.81,77.27079749
healthcare,11/07/2021,,0
healthcare,12/07/2021,,0
healthcare,13/07/2021,347.28,77.59926709
healthcare,14/07/2021,346.64,77.45625992
healthcare,15/07/2021,345.92,77.29537685
healthcare,16/07/2021,344.34,76.94232789
healthcare,17/07/2021,345.36,77.17024557
healthcare,18/07/2021,,0
healthcare,19/07/2021,,0
healthcare,20/07/2021,342.93,76.62726521
healthcare,21/07/2021,345.63,77.23057672
healthcare,22/07/2021,346.75,77.48083927
healthcare,23/07/2021,348.58,77.88975041
healthcare,24/07/2021,351.96,78.64500704
healthcare,25/07/2021,,0
healthcare,26/07/2021,,0
healthcare,27/07/2021,349.83,78.16906129
healthcare,28/07/2021,350.72,78.36793064
healthcare,29/07/2021,352.33,78.72768306
healthcare,30/07/2021,353.46,78.9801801
healthcare,31/07/2021,353.16,78.91314549
healthcare,01/08/2021,,0
healthcare,02/08/2021,354.45,79.20139432
healthcare,03/08/2021,357.96,79.98569928
healthcare,04/08/2021,357.12,79.79800237
healthcare,05/08/2021,357.05,79.78236096
healthcare,06/08/2021,355.09,79.34440149
healthcare,07/08/2021,,0
healthcare,08/08/2021,,0
healthcare,09/08/2021,356.69,79.70191942
healthcare,10/08/2021,355.81,79.50528456
healthcare,11/08/2021,353.78,79.05168369
healthcare,12/08/2021,355.96,79.53880187
healthcare,13/08/2021,358.44,80.09295466
healthcare,14/08/2021,,0
healthcare,15/08/2021,,0
healthcare,16/08/2021,361.23,80.71637656
healthcare,17/08/2021,364.32,81.40683306
healthcare,18/08/2021,361.3,80.73201797
healthcare,19/08/2021,362.09,80.90854244
healthcare,20/08/2021,363.77,81.28393627
healthcare,21/08/2021,,0
healthcare,22/08/2021,,0
healthcare,23/08/2021,364.73,81.49844703
healthcare,24/08/2021,363.51,81.22583961
healthcare,25/08/2021,362.47,80.99345295
healthcare,26/08/2021,361.25,80.72084553
healthcare,27/08/2021,361.14,80.69626617
healthcare,28/08/2021,,0
healthcare,29/08/2021,,0
healthcare,30/08/2021,362.81,81.06942551
healthcare,31/08/2021,362.63,81.02920475
healthcare,01/09/2021,363.56,81.23701204
healthcare,02/09/2021,366.69,81.9364065
healthcare,03/09/2021,367.09,82.02578598
healthcare,04/09/2021,,0
healthcare,05/09/2021,,0
healthcare,06/09/2021,367.69,82.15985521
healthcare,07/09/2021,365.3,81.62581279
healthcare,08/09/2021,363.78,81.28617076
healthcare,09/09/2021,359.99,80.43930016
healthcare,10/09/2021,357.11,79.79576788
healthcare,11/09/2021,,0
healthcare,12/09/2021,,0
healthcare,13/09/2021,354.77,79.27289791
healthcare,14/09/2021,355.06,79.33769803
healthcare,15/09/2021,356.25,79.60360199
healthcare,16/09/2021,355.81,79.50528456
healthcare,17/09/2021,355.56,79.44942239
healthcare,18/09/2021,,0
healthcare,19/09/2021,,0
healthcare,20/09/2021,353.23,78.9287869
healthcare,21/09/2021,354.51,79.21480124
healthcare,22/09/2021,354.49,79.21033227
healthcare,23/09/2021,356.98,79.76671955
healthcare,24/09/2021,355.17,79.36227739
healthcare,25/09/2021,,0
healthcare,26/09/2021,,0
healthcare,27/09/2021,350.38,78.29195808
healthcare,28/09/2021,343.71,76.8015552
healthcare,29/09/2021,345.31,77.15907313
healthcare,30/09/2021,343.21,76.68983085
healthcare,01/10/2021,342.51,76.53341675
healthcare,02/10/2021,,0
healthcare,03/10/2021,,0
healthcare,04/10/2021,339.21,75.79603602
healthcare,05/10/2021,339.9,75.95021563
healthcare,06/10/2021,338.92,75.73123589
healthcare,07/10/2021,343.02,76.64737559
healthcare,08/10/2021,342.09,76.4395683
healthcare,09/10/2021,,0
healthcare,10/10/2021,,0
healthcare,11/10/2021,340.55,76.09545729
healthcare,12/10/2021,338.77,75.69771859
healthcare,13/10/2021,339.78,75.92340178
healthcare,14/10/2021,343.81,76.82390007
healthcare,15/10/2021,345.67,77.23951467
healthcare,16/10/2021,,0
healthcare,17/10/2021,,0
healthcare,18/10/2021,343.29,76.70770675
healthcare,19/10/2021,347.31,77.60597055
healthcare,20/10/2021,351.09,78.45060666
healthcare,21/10/2021,352.58,78.78354524
healthcare,22/10/2021,353.82,79.06062163
healthcare,23/10/2021,,0
healthcare,24/10/2021,,0
healthcare,25/10/2021,354.03,79.10754586
healthcare,26/10/2021,355.46,79.42707751
healthcare,27/10/2021,352.94,78.86398677
healthcare,28/10/2021,355.95,79.53656738
healthcare,29/10/2021,357.57,79.89855429
healthcare,30/10/2021,,0
healthcare,31/10/2021,,0
healthcare,01/11/2021,359.01,80.22032043
healthcare,02/11/2021,361.32,80.73648694
healthcare,03/11/2021,363.39,81.19902576
healthcare,04/11/2021,362.1,80.91077693
healthcare,05/11/2021,358.11,80.01921659
healthcare,06/11/2021,,0
healthcare,07/11/2021,,0
healthcare,08/11/2021,359.91,80.42142426
healthcare,09/11/2021,358.65,80.13987889
healthcare,10/11/2021,358.53,80.11306505
healthcare,11/11/2021,357.66,79.91866467
healthcare,12/11/2021,358.32,80.06614082
healthcare,13/11/2021,,0
healthcare,14/11/2021,,0
healthcare,15/11/2021,356.95,79.76001609
healthcare,16/11/2021,356.74,79.71309186
healthcare,17/11/2021,357.28,79.83375416
healthcare,18/11/2021,356.81,79.72873327
healthcare,19/11/2021,355.54,79.44495341
healthcare,20/11/2021,,0
healthcare,21/11/2021,,0
healthcare,22/11/2021,353.15,78.910911
healthcare,23/11/2021,352.04,78.66288294
healthcare,24/11/2021,351.31,78.49976538
healthcare,25/11/2021,351.75,78.59808281
healthcare,26/11/2021,350.28,78.26961321
healthcare,27/11/2021,,0
healthcare,28/11/2021,,0
healthcare,29/11/2021,350.09,78.22715796
healthcare,30/11/2021,344.51,76.98031417
healthcare,01/12/2021,344.79,77.04287981
healthcare,02/12/2021,344.6,77.00042455
healthcare,03/12/2021,344.04,76.87529328
healthcare,04/12/2021,,0
healthcare,05/12/2021,,0
healthcare,06/12/2021,345.5,77.20152839
healthcare,07/12/2021,350.27,78.26737872
healthcare,08/12/2021,353.59,79.00922843
healthcare,09/12/2021,353.76,79.04721471
healthcare,10/12/2021,354.3,79.16787701
healthcare,11/12/2021,,0
healthcare,12/12/2021,,0
healthcare,13/12/2021,356.56,79.67287109
healthcare,14/12/2021,354.26,79.15893907
healthcare,15/12/2021,360.27,80.5018658
healthcare,16/12/2021,363.23,81.16327397
healthcare,17/12/2021,361.13,80.69403169
healthcare,18/12/2021,,0
healthcare,19/12/2021,,0
healthcare,20/12/2021,357.84,79.95888544
healthcare,21/12/2021,360.4,80.53091413
healthcare,22/12/2021,364.51,81.44928832
healthcare,23/12/2021,365.84,81.7464751
healthcare,24/12/2021,366.03,81.78893035
healthcare,25/12/2021,,0
healthcare,26/12/2021,,0
healthcare,27/12/2021,368.83,82.41458673
healthcare,28/12/2021,368.64,82.37213148
healthcare,29/12/2021,370.22,82.72518043
healthcare,30/12/2021,370.68,82.82796684
healthcare,31/12/2021,369.62,82.59111121
industrials,22/01/2020,280.98,62.78461779
industrials,23/01/2020,281.38,62.87399727
industrials,24/01/2020,281.92,62.99465958
industrials,25/01/2020,,0
industrials,26/01/2020,,0
industrials,27/01/2020,276.59,61.80367797
industrials,28/01/2020,277.25,61.95115411
industrials,29/01/2020,279.04,62.3511273
industrials,30/01/2020,277.95,62.10756821
industrials,31/01/2020,274.33,61.29868389
industrials,01/02/2020,,0
industrials,02/02/2020,,0
industrials,03/02/2020,273.95,61.21377338
industrials,04/02/2020,278.01,62.12097513
industrials,05/02/2020,281.35,62.86729381
industrials,06/02/2020,282.39,63.09968047
industrials,07/02/2020,280.76,62.73545908
industrials,08/02/2020,,0
industrials,09/02/2020,,0
industrials,10/02/2020,280.96,62.78014882
industrials,11/02/2020,282.26,63.07063214
industrials,12/02/2020,283.51,63.34994302
industrials,13/02/2020,281.91,62.99242509
industrials,14/02/2020,281.32,62.86059035
industrials,15/02/2020,,0
industrials,16/02/2020,,0
industrials,17/02/2020,281.03,62.79579023
industrials,18/02/2020,278.96,62.3332514
industrials,19/02/2020,279.08,62.36006525
industrials,20/02/2020,278.21,62.16566487
industrials,21/02/2020,277.26,61.9533886
industrials,22/02/2020,,0
industrials,23/02/2020,,0
industrials,24/02/2020,270.06,60.34455791
industrials,25/02/2020,261.88,58.51674748
industrials,26/02/2020,260.08,58.11453981
industrials,27/02/2020,252.62,56.44761245
industrials,28/02/2020,247.73,55.35494827
industrials,29/02/2020,,0
industrials,01/03/2020,,0
industrials,02/03/2020,252.31,56.37834335
industrials,03/03/2020,250.3,55.92921145
industrials,04/03/2020,256.05,57.21404152
industrials,05/03/2020,248.94,55.62532121
industrials,06/03/2020,244.64,54.66449177
industrials,07/03/2020,,0
industrials,08/03/2020,,0
industrials,09/03/2020,226.45,50.59995978
industrials,10/03/2020,231.48,51.72390678
industrials,11/03/2020,221.74,49.54751637
industrials,12/03/2020,199.38,44.55120327
industrials,13/03/2020,206.19,46.07288897
industrials,14/03/2020,,0
industrials,15/03/2020,,0
industrials,16/03/2020,189.33,42.30554376
industrials,17/03/2020,193.22,43.17475923
industrials,18/03/2020,181.2,40.48890577
industrials,19/03/2020,182.13,40.69671307
industrials,20/03/2020,178.77,39.94592541
industrials,21/03/2020,,0
industrials,22/03/2020,,0
industrials,23/03/2020,171.76,38.37954997
industrials,24/03/2020,188.66,42.15583313
industrials,25/03/2020,198.69,44.39702366
industrials,26/03/2020,209.11,46.72535919
industrials,27/03/2020,203.98,45.57906733
industrials,28/03/2020,,0
industrials,29/03/2020,,0
industrials,30/03/2020,204.71,45.74218488
industrials,31/03/2020,203.13,45.38913592
industrials,01/04/2020,194.07,43.36469064
industrials,02/04/2020,194.55,43.47194601
industrials,03/04/2020,,0
industrials,04/04/2020,,0
industrials,05/04/2020,191.7,42.8351172
industrials,06/04/2020,202.72,45.29752195
industrials,07/04/2020,205.77,45.97904051
industrials,08/04/2020,210.39,47.01137354
industrials,09/04/2020,213.3,47.66160928
industrials,10/04/2020,213.55,47.71747145
industrials,11/04/2020,,0
industrials,12/04/2020,,0
industrials,13/04/2020,,0
industrials,14/04/2020,,0
industrials,15/04/2020,,0
industrials,16/04/2020,,0
industrials,17/04/2020,,0
industrials,18/04/2020,,0
industrials,19/04/2020,,0
industrials,20/04/2020,210.58,47.05382879
industrials,21/04/2020,204.56,45.70866758
industrials,22/04/2020,206.67,46.18014435
industrials,23/04/2020,208.79,46.65385561
industrials,24/04/2020,208.31,46.54660023
industrials,25/04/2020,,0
industrials,26/04/2020,,0
industrials,27/04/2020,213.81,47.77556812
industrials,28/04/2020,217.44,48.58668693
industrials,29/04/2020,221.69,49.53634393
industrials,30/04/2020,219.07,48.95090832
industrials,01/05/2020,214.13,47.8470717
industrials,02/05/2020,,0
industrials,03/05/2020,,0
industrials,04/05/2020,210.21,46.97115277
industrials,05/05/2020,212.22,47.42028467
industrials,06/05/2020,210.37,47.00690457
industrials,07/05/2020,212,47.37112596
industrials,08/05/2020,217.63,48.62914218
industrials,09/05/2020,,0
industrials,10/05/2020,,0
industrials,11/05/2020,216.28,48.32748643
industrials,12/05/2020,213.16,47.63032646
industrials,13/05/2020,208.88,46.67396599
industrials,14/05/2020,207.34,46.32985498
industrials,15/05/2020,207.8,46.43264139
industrials,16/05/2020,,0
industrials,17/05/2020,,0
industrials,18/05/2020,218.01,48.71405269
industrials,19/05/2020,217.89,48.68723884
industrials,20/05/2020,221.37,49.46484035
industrials,21/05/2020,220.56,49.28384689
industrials,22/05/2020,219.71,49.09391549
industrials,23/05/2020,,0
industrials,24/05/2020,,0
industrials,25/05/2020,222.02,49.61008201
industrials,26/05/2020,229.67,51.31946462
industrials,27/05/2020,233.87,52.25794919
industrials,28/05/2020,234.91,52.49033584
industrials,29/05/2020,232.54,51.96076241
industrials,30/05/2020,,0
industrials,31/05/2020,,0
industrials,01/06/2020,233.85,52.25348021
industrials,02/06/2020,237.46,53.06013005
industrials,03/06/2020,244.98,54.74046433
industrials,04/06/2020,246.32,55.03988559
industrials,05/06/2020,252.98,56.52805399
industrials,06/06/2020,,0
industrials,07/06/2020,,0
industrials,08/06/2020,255.72,57.14030344
industrials,09/06/2020,252.19,56.35152951
industrials,10/06/2020,248.53,55.53370724
industrials,11/06/2020,235.32,52.58194981
industrials,12/06/2020,236.04,52.74283288
industrials,13/06/2020,,0
industrials,14/06/2020,,0
industrials,15/06/2020,235.93,52.71825352
industrials,16/06/2020,242.15,54.10810448
industrials,17/06/2020,241.55,53.97403526
industrials,18/06/2020,240.71,53.78633835
industrials,19/06/2020,239.02,53.40871003
industrials,20/06/2020,,0
industrials,21/06/2020,,0
industrials,22/06/2020,239.13,53.43328939
industrials,23/06/2020,240.8,53.80644873
industrials,24/06/2020,233.81,52.24454227
industrials,25/06/2020,234.37,52.36967354
industrials,26/06/2020,232.44,51.93841754
industrials,27/06/2020,,0
industrials,28/06/2020,,0
industrials,29/06/2020,236.02,52.73836391
industrials,30/06/2020,237.59,53.08917838
industrials,01/07/2020,237.07,52.97298505
industrials,02/07/2020,239.09,53.42435144
industrials,03/07/2020,238.95,53.39306862
industrials,04/07/2020,,0
industrials,05/07/2020,,0
industrials,06/07/2020,243.11,54.32261524
industrials,07/07/2020,240.22,53.67684848
industrials,08/07/2020,239.69,53.55842066
industrials,09/07/2020,236.2,52.77858468
industrials,10/07/2020,238.11,53.20537171
industrials,11/07/2020,,0
industrials,12/07/2020,,0
industrials,13/07/2020,240.2,53.67237951
industrials,14/07/2020,242.12,54.10140102
industrials,15/07/2020,248.45,55.51583134
industrials,16/07/2020,248.12,55.44209327
industrials,17/07/2020,248.54,55.53594172
industrials,18/07/2020,,0
industrials,19/07/2020,,0
industrials,20/07/2020,247.96,55.40634147
industrials,21/07/2020,250.22,55.91133555
industrials,22/07/2020,251.31,56.15489464
industrials,23/07/2020,250.8,56.0409358
industrials,24/07/2020,248.99,55.63649364
industrials,25/07/2020,,0
industrials,26/07/2020,,0
industrials,27/07/2020,250.82,56.04540478
industrials,28/07/2020,249.24,55.69235582
industrials,29/07/2020,251.29,56.15042567
industrials,30/07/2020,248.64,55.5582866
industrials,31/07/2020,245.53,54.86336112
industrials,01/08/2020,,0
industrials,02/08/2020,,0
industrials,03/08/2020,247.84,55.37952763
industrials,04/08/2020,249.49,55.748218
industrials,05/08/2020,254,56.75597167
industrials,06/08/2020,254.24,56.80959936
industrials,07/08/2020,256.4,57.29224856
industrials,08/08/2020,,0
industrials,09/08/2020,,0
industrials,10/08/2020,259.84,58.06091212
industrials,11/08/2020,263.36,58.84745157
industrials,12/08/2020,265.21,59.26083168
industrials,13/08/2020,264.82,59.17368668
industrials,14/08/2020,264.1,59.01280361
industrials,15/08/2020,,0
industrials,16/08/2020,,0
industrials,17/08/2020,263.94,58.97705182
industrials,18/08/2020,263.61,58.90331374
industrials,19/08/2020,263.58,58.89661028
industrials,20/08/2020,261.34,58.39608518
industrials,21/08/2020,261.58,58.44971287
industrials,22/08/2020,,0
industrials,23/08/2020,,0
industrials,24/08/2020,265.6,59.34797667
industrials,25/08/2020,265.73,59.377025
industrials,26/08/2020,266.65,59.58259781
industrials,27/08/2020,266.26,59.49545282
industrials,28/08/2020,268.06,59.89766049
industrials,29/08/2020,,0
industrials,30/08/2020,,0
industrials,31/08/2020,266.46,59.54014256
industrials,01/09/2020,267.74,59.82615691
industrials,02/09/2020,270.86,60.52331687
industrials,03/09/2020,265.81,59.3949009
industrials,04/09/2020,264.52,59.10665207
industrials,05/09/2020,,0
industrials,06/09/2020,,0
industrials,07/09/2020,266.44,59.53567359
industrials,08/09/2020,262.81,58.72455478
industrials,09/09/2020,266.06,59.45076308
industrials,10/09/2020,264.62,59.12899694
industrials,11/09/2020,266.63,59.57812884
industrials,12/09/2020,,0
industrials,13/09/2020,,0
industrials,14/09/2020,269.74,60.27305432
industrials,15/09/2020,269.95,60.31997855
industrials,16/09/2020,271.73,60.71771725
industrials,17/09/2020,271.39,60.64174469
industrials,18/09/2020,270.03,60.33785445
industrials,19/09/2020,,0
industrials,20/09/2020,,0
industrials,21/09/2020,261.68,58.47205774
industrials,22/09/2020,262.74,58.70891337
industrials,23/09/2020,260.76,58.26648493
industrials,24/09/2020,259.33,57.94695328
industrials,25/09/2020,261.55,58.44300941
industrials,26/09/2020,,0
industrials,27/09/2020,,0
industrials,28/09/2020,266.67,59.58706679
industrials,29/09/2020,266.16,59.47310795
industrials,30/09/2020,264.42,59.0843072
industrials,01/10/2020,264.3,59.05749335
industrials,02/10/2020,265.3,59.28094206
industrials,03/10/2020,,0
industrials,04/10/2020,,0
industrials,05/10/2020,269.76,60.27752329
industrials,06/10/2020,268.51,59.99821241
industrials,07/10/2020,271.58,60.68419994
industrials,08/10/2020,273.15,61.03501441
industrials,09/10/2020,274.37,61.30762184
industrials,10/10/2020,,0
industrials,11/10/2020,,0
industrials,12/10/2020,275.54,61.56905682
industrials,13/10/2020,273.51,61.11545595
industrials,14/10/2020,274.48,61.33220119
industrials,15/10/2020,272.74,60.94340044
industrials,16/10/2020,274.3,61.29198043
industrials,17/10/2020,,0
industrials,18/10/2020,,0
industrials,19/10/2020,273.29,61.06629723
industrials,20/10/2020,274.17,61.26293209
industrials,21/10/2020,272.19,60.82050365
industrials,22/10/2020,272.19,60.82050365
industrials,23/10/2020,273.8,61.18025607
industrials,24/10/2020,,0
industrials,25/10/2020,,0
industrials,26/10/2020,268.11,59.90883293
industrials,27/10/2020,264.35,59.06866579
industrials,28/10/2020,256.93,57.41067638
industrials,29/10/2020,257.79,57.60284227
industrials,30/10/2020,257.07,57.4419592
industrials,31/10/2020,,0
industrials,01/11/2020,,0
industrials,02/11/2020,263.45,58.86756195
industrials,03/11/2020,270.42,60.42499944
industrials,04/11/2020,270.96,60.54566174
industrials,05/11/2020,277.29,61.96009206
industrials,06/11/2020,278.47,62.22376154
industrials,07/11/2020,,0
industrials,08/11/2020,,0
industrials,09/11/2020,286.29,63.97113043
industrials,10/11/2020,290.72,64.9610082
industrials,11/11/2020,290.06,64.81353205
industrials,12/11/2020,288.15,64.38674502
industrials,13/11/2020,290.56,64.92525641
industrials,14/11/2020,,0
industrials,15/11/2020,,0
industrials,16/11/2020,296.26,66.19891404
industrials,17/11/2020,296.73,66.30393493
industrials,18/11/2020,295.89,66.11623802
industrials,19/11/2020,296,66.14081738
industrials,20/11/2020,295.26,65.97546533
industrials,21/11/2020,,0
industrials,22/11/2020,,0
industrials,23/11/2020,297.13,66.39331441
industrials,24/11/2020,301.63,67.3988336
industrials,25/11/2020,300.37,67.11728823
industrials,26/11/2020,300.07,67.05025361
industrials,27/11/2020,300.53,67.15304002
industrials,28/11/2020,,0
industrials,29/11/2020,,0
industrials,30/11/2020,297.29,66.42906621
industrials,01/12/2020,298.28,66.65028043
industrials,02/12/2020,298.48,66.69497017
industrials,03/12/2020,299.76,66.98098452
industrials,04/12/2020,301.87,67.45246129
industrials,05/12/2020,,0
industrials,06/12/2020,,0
industrials,07/12/2020,300.61,67.17091592
industrials,08/12/2020,301.55,67.3809577
industrials,09/12/2020,302.19,67.52396487
industrials,10/12/2020,300.05,67.04578464
industrials,11/12/2020,300.34,67.11058477
industrials,12/12/2020,,0
industrials,13/12/2020,,0
industrials,14/12/2020,299.03,66.81786696
industrials,15/12/2020,301.64,67.40106808
industrials,16/12/2020,301.36,67.33850245
industrials,17/12/2020,303.03,67.71166179
industrials,18/12/2020,302.81,67.66250307
industrials,19/12/2020,,0
industrials,20/12/2020,,0
industrials,21/12/2020,300.1,67.05695708
industrials,22/12/2020,299.16,66.84691529
industrials,23/12/2020,301,67.25806091
industrials,24/12/2020,301.51,67.37201975
industrials,25/12/2020,301.64,67.40106808
industrials,26/12/2020,,0
industrials,27/12/2020,,0
industrials,28/12/2020,303.14,67.73624115
industrials,29/12/2020,303.77,67.87701383
industrials,30/12/2020,304.4,68.01778652
industrials,31/12/2020,304.29,67.99320716
industrials,01/01/2021,304.29,67.99320716
industrials,02/01/2021,,0
industrials,03/01/2021,,0
industrials,04/01/2021,301.46,67.36084732
industrials,05/01/2021,302.84,67.66920653
industrials,06/01/2021,307.6,68.73282238
industrials,07/01/2021,310.98,69.48807901
industrials,08/01/2021,312.43,69.81207964
industrials,09/01/2021,,0
industrials,10/01/2021,,0
industrials,11/01/2021,310.28,69.33166492
industrials,12/01/2021,312.02,69.72046567
industrials,13/01/2021,311.32,69.56405157
industrials,14/01/2021,311.96,69.70705874
industrials,15/01/2021,307.59,68.73058789
industrials,16/01/2021,,0
industrials,17/01/2021,,0
industrials,18/01/2021,307.28,68.66131879
industrials,19/01/2021,308.36,68.9026434
industrials,20/01/2021,309.97,69.26239582
industrials,21/01/2021,309.67,69.1953612
industrials,22/01/2021,308.46,68.92498827
industrials,23/01/2021,,0
industrials,24/01/2021,,0
industrials,25/01/2021,306.2,68.41999419
industrials,26/01/2021,304.39,68.01555203
industrials,27/01/2021,298.98,66.80669452
industrials,28/01/2021,301.56,67.38319219
industrials,29/01/2021,295.85,66.10730007
industrials,30/01/2021,,0
industrials,31/01/2021,,0
industrials,01/02/2021,298.9,66.78881863
industrials,02/02/2021,304.47,68.03342793
industrials,03/02/2021,305.25,68.20771792
industrials,04/02/2021,306.08,68.39318035
industrials,05/02/2021,307.84,68.78645007
industrials,06/02/2021,,0
industrials,07/02/2021,,0
industrials,08/02/2021,311.09,69.51265837
industrials,09/02/2021,311.62,69.63108618
industrials,10/02/2021,311.33,69.56628606
industrials,11/02/2021,311.77,69.66460349
industrials,12/02/2021,313.68,70.09139052
industrials,13/02/2021,,0
industrials,14/02/2021,,0
industrials,15/02/2021,314.67,70.31260474
industrials,16/02/2021,314.54,70.28355641
industrials,17/02/2021,312.64,69.85900387
industrials,18/02/2021,310.83,69.45456171
industrials,19/02/2021,314.2,70.20758385
industrials,20/02/2021,,0
industrials,21/02/2021,,0
industrials,22/02/2021,314.19,70.20534936
industrials,23/02/2021,314.55,70.2857909
industrials,24/02/2021,316.62,70.74832972
industrials,25/02/2021,314.41,70.25450808
industrials,26/02/2021,308.8,69.00096083
industrials,27/02/2021,,0
industrials,28/02/2021,,0
industrials,01/03/2021,315.66,70.53381896
industrials,02/03/2021,315.01,70.3885773
industrials,03/03/2021,315.36,70.46678435
industrials,04/03/2021,310.81,69.45009273
industrials,05/03/2021,312.44,69.81431412
industrials,06/03/2021,,0
industrials,07/03/2021,,0
industrials,08/03/2021,315.28,70.44890845
industrials,09/03/2021,317.16,70.86899202
industrials,10/03/2021,320.23,71.55497955
industrials,11/03/2021,322.33,72.02422184
industrials,12/03/2021,324.75,72.56496771
industrials,13/03/2021,,0
industrials,14/03/2021,,0
industrials,15/03/2021,326,72.8442786
industrials,16/03/2021,324.61,72.53368489
industrials,17/03/2021,325.6,72.75489911
industrials,18/03/2021,326.84,73.03197551
industrials,19/03/2021,324.05,72.40855362
industrials,20/03/2021,,0
industrials,21/03/2021,,0
industrials,22/03/2021,323.42,72.26778093
industrials,23/03/2021,318.87,71.25108931
industrials,24/03/2021,318.78,71.23097893
industrials,25/03/2021,321.67,71.87674569
industrials,26/03/2021,326.59,72.97611333
industrials,27/03/2021,,0
industrials,28/03/2021,,0
industrials,29/03/2021,326.63,72.98505128
industrials,30/03/2021,327.41,73.15934127
industrials,31/03/2021,326.75,73.01186513
industrials,01/04/2021,328.89,73.49004536
industrials,02/04/2021,329.2,73.55931446
industrials,03/04/2021,,0
industrials,04/04/2021,,0
industrials,05/04/2021,332.03,74.1916743
industrials,06/04/2021,331.78,74.13581212
industrials,07/04/2021,331.22,74.01068085
industrials,08/04/2021,332.7,74.34138494
industrials,09/04/2021,334.76,74.80168927
industrials,10/04/2021,,0
industrials,11/04/2021,,0
industrials,12/04/2021,334.7,74.78828235
industrials,13/04/2021,334.29,74.69666838
industrials,14/04/2021,334.37,74.71454428
industrials,15/04/2021,336.1,75.10111054
industrials,16/04/2021,338.21,75.57258731
industrials,17/04/2021,,0
industrials,18/04/2021,,0
industrials,19/04/2021,337.33,75.37595245
industrials,20/04/2021,332.61,74.32127455
industrials,21/04/2021,333.98,74.62739928
industrials,22/04/2021,335.48,74.96257234
industrials,23/04/2021,337.43,75.39829732
industrials,24/04/2021,,0
industrials,25/04/2021,,0
industrials,26/04/2021,337.63,75.44298706
industrials,27/04/2021,338.89,75.72453243
industrials,28/04/2021,337.5,75.41393873
industrials,29/04/2021,338.05,75.53683552
industrials,30/04/2021,335.34,74.93128952
industrials,01/05/2021,,0
industrials,02/05/2021,,0
industrials,03/05/2021,,0
industrials,04/05/2021,338.2,75.57035283
industrials,05/05/2021,337.03,75.30891784
industrials,06/05/2021,339.21,75.79603602
industrials,07/05/2021,341.92,76.40158202
industrials,08/05/2021,345.97,77.30654928
industrials,09/05/2021,,0
industrials,10/05/2021,,0
industrials,11/05/2021,346.45,77.41380466
industrials,12/05/2021,340.54,76.0932228
industrials,13/05/2021,333.63,74.54919223
industrials,14/05/2021,335.86,75.04748285
industrials,15/05/2021,341.25,76.25187138
industrials,16/05/2021,,0
industrials,17/05/2021,,0
industrials,18/05/2021,339.5,75.86083615
industrials,19/05/2021,339,75.74911179
industrials,20/05/2021,335.49,74.96480683
industrials,21/05/2021,337.34,75.37818694
industrials,22/05/2021,338.75,75.69324961
industrials,23/05/2021,,0
industrials,24/05/2021,,0
industrials,25/05/2021,340.72,76.13344357
industrials,26/05/2021,340.81,76.15355395
industrials,27/05/2021,341.28,76.25857484
industrials,28/05/2021,343.76,76.81272764
industrials,29/05/2021,345.36,77.17024557
industrials,30/05/2021,,0
industrials,31/05/2021,344.48,76.97361071
industrials,01/06/2021,346.71,77.47190133
industrials,02/06/2021,346.66,77.46072889
industrials,03/06/2021,345.47,77.19482493
industrials,04/06/2021,346.95,77.52552901
industrials,05/06/2021,,0
industrials,06/06/2021,,0
industrials,07/06/2021,346.21,77.36017697
industrials,08/06/2021,346.51,77.42721158
industrials,09/06/2021,344.31,76.93562443
industrials,10/06/2021,343.06,76.65631354
industrials,11/06/2021,343.06,76.65631354
industrials,12/06/2021,,0
industrials,13/06/2021,,0
industrials,14/06/2021,342.69,76.57363752
industrials,15/06/2021,344.2,76.91104507
industrials,16/06/2021,342.84,76.60715483
industrials,17/06/2021,338.02,75.53013206
industrials,18/06/2021,333.13,74.43746788
industrials,19/06/2021,,0
industrials,20/06/2021,,0
industrials,21/06/2021,336.93,75.28657297
industrials,22/06/2021,339.34,75.82508435
industrials,23/06/2021,338.5,75.63738744
industrials,24/06/2021,340.29,76.03736062
industrials,25/06/2021,341.64,76.33901638
industrials,26/06/2021,,0
industrials,27/06/2021,,0
industrials,28/06/2021,339.51,75.86307063
industrials,29/06/2021,339.05,75.76028423
industrials,30/06/2021,338.75,75.69324961
industrials,01/07/2021,,0
industrials,02/07/2021,340.17,76.01054678
industrials,03/07/2021,341.51,76.30996805
industrials,04/07/2021,,0
industrials,05/07/2021,,0
industrials,06/07/2021,342.46,76.52224432
industrials,07/07/2021,340.6,76.10662972
industrials,08/07/2021,342.54,76.54012022
industrials,09/07/2021,339.06,75.76251871
industrials,10/07/2021,342.85,76.60938931
industrials,11/07/2021,,0
industrials,12/07/2021,,0
industrials,13/07/2021,344.77,77.03841083
industrials,14/07/2021,343.07,76.65854803
industrials,15/07/2021,342.26,76.47755458
industrials,16/07/2021,340.92,76.17813331
industrials,17/07/2021,339.01,75.75134628
industrials,18/07/2021,,0
industrials,19/07/2021,,0
industrials,20/07/2021,332.32,74.25647443
industrials,21/07/2021,336.75,75.2463522
industrials,22/07/2021,340.7,76.12897459
industrials,23/07/2021,341.56,76.32114048
