date,index,sector
05/03/2020,94.05671236,healthcare
06/03/2020,93.0103589,healthcare
07/03/2020,0,healthcare
08/03/2020,0,healthcare
09/03/2020,88.6331136,healthcare
10/03/2020,90.44679293,healthcare
11/03/2020,87.58676014,healthcare
12/03/2020,80.52736214,healthcare
13/03/2020,84.2872589,healthcare
14/03/2020,0,healthcare
15/03/2020,0,healthcare
16/03/2020,78.09982212,healthcare
17/03/2020,81.6748631,healthcare
18/03/2020,78.8915629,healthcare
19/03/2020,78.59858393,healthcare
20/03/2020,75.9757246,healthcare
21/03/2020,0,healthcare
22/03/2020,0,healthcare
23/03/2020,72.87154267,healthcare
24/03/2020,77.63245091,healthcare
25/03/2020,79.05897946,healthcare
26/03/2020,83.60364131,healthcare
27/03/2020,82.47009173,healthcare
28/03/2020,0,healthcare
29/03/2020,0,healthcare
30/03/2020,85.93352168,healthcare
31/03/2020,85.72773883,healthcare
01/04/2020,83.24090544,healthcare
02/04/2020,84.61860416,healthcare
03/04/2020,0,healthcare
04/04/2020,0,healthcare
05/04/2020,84.06054899,healthcare
06/04/2020,87.78905514,healthcare
07/04/2020,87.19612152,healthcare
08/04/2020,89.77015102,healthcare
09/04/2020,90.47469569,healthcare
10/04/2020,90.53747689,healthcare
11/04/2020,0,healthcare
12/04/2020,0,healthcare
13/04/2020,0,healthcare
14/04/2020,0,healthcare
15/04/2020,0,healthcare
16/04/2020,0,healthcare
17/04/2020,0,healthcare
18/04/2020,0,healthcare
19/04/2020,0,healthcare
20/04/2020,95.52858289,healthcare
21/04/2020,93.03477381,healthcare
22/04/2020,94.34620348,healthcare
23/04/2020,94.85891668,healthcare
24/04/2020,95.89131875,healthcare
25/04/2020,0,healthcare
26/04/2020,0,healthcare
27/04/2020,97.29343239,healthcare
28/04/2020,95.8250497,healthcare
29/04/2020,96.03083255,healthcare
30/04/2020,95.57741272,healthcare
01/05/2020,93.99741899,healthcare
02/05/2020,0,healthcare
03/05/2020,0,healthcare
04/05/2020,93.91022287,healthcare
05/05/2020,95.60531548,healthcare
06/05/2020,95.26001883,healthcare
07/05/2020,95.08213875,healthcare
08/05/2020,95.68902375,healthcare
09/05/2020,0,healthcare
10/05/2020,0,healthcare
11/05/2020,96.78769488,healthcare
12/05/2020,96.20173695,healthcare
13/05/2020,95.44836246,healthcare
14/05/2020,95.5529978,healthcare
15/05/2020,96.13546789,healthcare
16/05/2020,0,healthcare
17/05/2020,0,healthcare
18/05/2020,97.33528653,healthcare
19/05/2020,96.55400928,healthcare
20/05/2020,97.12252799,healthcare
21/05/2020,96.32729936,healthcare
22/05/2020,96.28544522,healthcare
23/05/2020,0,healthcare
24/05/2020,0,healthcare
25/05/2020,96.77025566,healthcare
26/05/2020,96.66213247,healthcare
27/05/2020,96.61330264,healthcare
28/05/2020,98.41651843,healthcare
29/05/2020,99.27452827,healthcare
30/05/2020,0,healthcare
31/05/2020,0,healthcare
01/06/2020,98.75135154,healthcare
02/06/2020,99.14547801,healthcare
03/06/2020,99.11757525,healthcare
04/06/2020,98.48278749,healthcare
05/06/2020,99.40706637,healthcare
06/06/2020,0,healthcare
07/06/2020,0,healthcare
08/06/2020,99.82560776,healthcare
09/06/2020,99.34079732,healthcare
10/06/2020,99.56401939,healthcare
11/06/2020,95.22514039,healthcare
12/06/2020,95.2181647,healthcare
13/06/2020,0,healthcare
14/06/2020,0,healthcare
15/06/2020,95.42743539,healthcare
16/06/2020,97.71546162,healthcare
17/06/2020,98.14097869,healthcare
18/06/2020,97.75034006,healthcare
19/06/2020,98.72344878,healthcare
20/06/2020,0,healthcare
21/06/2020,0,healthcare
22/06/2020,98.49673887,healthcare
23/06/2020,99.23964982,healthcare
24/06/2020,96.75979212,healthcare
25/06/2020,97.50967877,healthcare
26/06/2020,96.51215514,healthcare
27/06/2020,0,healthcare
28/06/2020,0,healthcare
29/06/2020,96.84698825,healthcare
30/06/2020,97.86892679,healthcare
01/07/2020,98.4758118,healthcare
02/07/2020,99.13850232,healthcare
03/07/2020,99.08967249,healthcare
04/07/2020,0,healthcare
05/07/2020,0,healthcare
06/07/2020,100.2371735,healthcare
07/07/2020,99.38962715,healthcare
08/07/2020,99.34428517,healthcare
09/07/2020,98.73740016,healthcare
10/07/2020,98.54905654,healthcare
11/07/2020,0,healthcare
12/07/2020,0,healthcare
13/07/2020,99.14547801,healthcare
14/07/2020,100.2127585,healthcare
15/07/2020,102.0055108,healthcare
16/07/2020,101.5102368,healthcare
17/07/2020,102.7449339,healthcare
18/07/2020,0,healthcare
19/07/2020,0,healthcare
20/07/2020,103.1390604,healthcare
21/07/2020,103.1076698,healthcare
22/07/2020,103.4076244,healthcare
23/07/2020,102.9018869,healthcare
24/07/2020,101.6497506,healthcare
25/07/2020,0,healthcare
26/07/2020,0,healthcare
27/07/2020,102.5042726,healthcare
28/07/2020,102.5879809,healthcare
29/07/2020,103.2611349,healthcare
30/07/2020,102.6263472,healthcare
31/07/2020,101.8032158,healthcare
01/08/2020,0,healthcare
02/08/2020,0,healthcare
03/08/2020,103.0100101,healthcare
04/08/2020,102.5426389,healthcare
05/08/2020,102.9263018,healthcare
06/08/2020,102.2322207,healthcare
07/08/2020,102.3473196,healthcare
08/08/2020,0,healthcare
09/08/2020,0,healthcare
10/08/2020,101.9462174,healthcare
11/08/2020,101.7439224,healthcare
12/08/2020,103.3448432,healthcare
13/08/2020,103.2715985,healthcare
14/08/2020,102.8704963,healthcare
15/08/2020,0,healthcare
16/08/2020,0,healthcare
17/08/2020,103.6587493,healthcare
18/08/2020,103.7145548,healthcare
19/08/2020,103.529699,healthcare
20/08/2020,102.9995466,healthcare
21/08/2020,102.8391057,healthcare
22/08/2020,0,healthcare
23/08/2020,0,healthcare
24/08/2020,102.6716892,healthcare
25/08/2020,103.0902305,healthcare
26/08/2020,103.125109,healthcare
27/08/2020,103.2995012,healthcare
28/08/2020,103.3657703,healthcare
29/08/2020,0,healthcare
30/08/2020,0,healthcare
31/08/2020,103.7808238,healthcare
01/09/2020,103.0030344,healthcare
02/09/2020,104.743469,healthcare
03/09/2020,102.2531478,healthcare
04/09/2020,101.0498413,healthcare
05/09/2020,0,healthcare
06/09/2020,0,healthcare
07/09/2020,101.5904573,healthcare
08/09/2020,100.3348331,healthcare
09/09/2020,101.8450699,healthcare
10/09/2020,100.7568623,healthcare
11/09/2020,101.1963308,healthcare
12/09/2020,0,healthcare
13/09/2020,0,healthcare
14/09/2020,102.3856859,healthcare
15/09/2020,102.8914234,healthcare
16/09/2020,102.9472289,healthcare
17/09/2020,102.7100555,healthcare
18/09/2020,102.9507168,healthcare
19/09/2020,0,healthcare
20/09/2020,0,healthcare
21/09/2020,100.9417181,healthcare
22/09/2020,100.7324474,healthcare
23/09/2020,100.111611,healthcare
24/09/2020,99.31987025,healthcare
25/09/2020,100.4708591,healthcare
26/09/2020,0,healthcare
27/09/2020,0,healthcare
28/09/2020,101.3742109,healthcare
29/09/2020,101.349796,healthcare
30/09/2020,102.2357086,healthcare
01/10/2020,101.8694848,healthcare
02/10/2020,101.0184507,healthcare
03/10/2020,0,healthcare
04/10/2020,0,healthcare
05/10/2020,102.8949112,healthcare
06/10/2020,101.775313,healthcare
07/10/2020,102.8181786,healthcare
08/10/2020,103.5436504,healthcare
09/10/2020,104.5830281,healthcare
10/10/2020,0,healthcare
11/10/2020,0,healthcare
12/10/2020,105.2282794,healthcare
13/10/2020,104.5341983,healthcare
14/10/2020,103.9412647,healthcare
15/10/2020,102.6612256,healthcare
16/10/2020,103.575041,healthcare
17/10/2020,0,healthcare
18/10/2020,0,healthcare
19/10/2020,102.518224,healthcare
20/10/2020,102.3926616,healthcare
21/10/2020,101.7788009,healthcare
22/10/2020,102.5356632,healthcare
23/10/2020,102.8216665,healthcare
24/10/2020,0,healthcare
25/10/2020,0,healthcare
26/10/2020,101.9218025,healthcare
27/10/2020,101.4683827,healthcare
28/10/2020,98.56300792,healthcare
29/10/2020,97.73987653,healthcare
30/10/2020,97.19577273,healthcare
31/10/2020,0,healthcare
01/11/2020,0,healthcare
02/11/2020,98.79669352,healthcare
03/11/2020,100.4324928,healthcare
04/11/2020,104.7713718,healthcare
05/11/2020,105.6642601,healthcare
06/11/2020,105.6712357,healthcare
07/11/2020,0,healthcare
08/11/2020,0,healthcare
09/11/2020,105.845628,healthcare
10/11/2020,105.8700429,healthcare
11/11/2020,106.2746329,healthcare
12/11/2020,106.0862893,healthcare
13/11/2020,106.9442991,healthcare
14/11/2020,0,healthcare
15/11/2020,0,healthcare
16/11/2020,106.9582505,healthcare
17/11/2020,106.1316313,healthcare
18/11/2020,104.7643961,healthcare
19/11/2020,104.5830281,healthcare
20/11/2020,104.6597607,healthcare
21/11/2020,0,healthcare
22/11/2020,0,healthcare
23/11/2020,104.1017056,healthcare
24/11/2020,104.4051481,healthcare
25/11/2020,104.2168044,healthcare
26/11/2020,104.4644414,healthcare
27/11/2020,105.5700882,healthcare
28/11/2020,0,healthcare
29/11/2020,0,healthcare
30/11/2020,105.7967982,healthcare
01/12/2020,106.2990478,healthcare
02/12/2020,106.9617383,healthcare
03/12/2020,106.8431516,healthcare
04/12/2020,107.7255764,healthcare
05/12/2020,0,healthcare
06/12/2020,0,healthcare
07/12/2020,107.2268146,healthcare
08/12/2020,107.8720659,healthcare
09/12/2020,107.6035018,healthcare
10/12/2020,107.6139653,healthcare
11/12/2020,107.1814726,healthcare
12/12/2020,0,healthcare
13/12/2020,0,healthcare
14/12/2020,106.5292456,healthcare
15/12/2020,107.1186914,healthcare
16/12/2020,107.2582052,healthcare
17/12/2020,108.3289735,healthcare
18/12/2020,108.3917547,healthcare
19/12/2020,0,healthcare
20/12/2020,0,healthcare
21/12/2020,107.0942764,healthcare
22/12/2020,106.9163964,healthcare
23/12/2020,107.0210317,healthcare
24/12/2020,107.150082,healthcare
25/12/2020,107.1186914,healthcare
26/12/2020,0,healthcare
27/12/2020,0,healthcare
28/12/2020,107.463988,healthcare
29/12/2020,108.2836315,healthcare
30/12/2020,108.3882669,healthcare
31/12/2020,108.970737,healthcare
01/01/2021,108.970737,healthcare
02/01/2021,0,healthcare
03/01/2021,0,healthcare
04/01/2021,108.8765652,healthcare
05/01/2021,109.2113983,healthcare
06/01/2021,110.0973109,healthcare
07/01/2021,111.1366886,healthcare
08/01/2021,111.8691361,healthcare
09/01/2021,0,healthcare
10/01/2021,0,healthcare
11/01/2021,112.162115,healthcare
12/01/2021,111.4331555,healthcare
13/01/2021,111.7226466,healthcare
14/01/2021,111.6528897,healthcare
15/01/2021,111.914478,healthcare
16/01/2021,0,healthcare
17/01/2021,0,healthcare
18/01/2021,111.8900631,healthcare
19/01/2021,112.8701475,healthcare
20/01/2021,113.3026403,healthcare
21/01/2021,112.9678072,healthcare
22/01/2021,112.9468801,healthcare
23/01/2021,0,healthcare
24/01/2021,0,healthcare
25/01/2021,113.7525723,healthcare
26/01/2021,113.3654215,healthcare
27/01/2021,110.4670224,healthcare
28/01/2021,111.2448118,healthcare
29/01/2021,110.0624324,healthcare
30/01/2021,0,healthcare
31/01/2021,0,healthcare
01/02/2021,110.4426075,healthcare
02/02/2021,110.7495379,healthcare
03/02/2021,110.1879948,healthcare
04/02/2021,110.6100241,healthcare
05/02/2021,110.9762478,healthcare
06/02/2021,0,healthcare
07/02/2021,0,healthcare
08/02/2021,111.2971295,healthcare
09/02/2021,111.6494018,healthcare
10/02/2021,111.7052074,healthcare
11/02/2021,111.9040145,healthcare
12/02/2021,112.6887796,healthcare
13/02/2021,0,healthcare
14/02/2021,0,healthcare
15/02/2021,112.9294409,healthcare
16/02/2021,112.0086499,healthcare
17/02/2021,111.7714764,healthcare
18/02/2021,111.1157616,healthcare
19/02/2021,110.1635799,healthcare
20/02/2021,0,healthcare
21/02/2021,0,healthcare
22/02/2021,109.3788148,healthcare
23/02/2021,108.925395,healthcare
24/02/2021,109.1555928,healthcare
25/02/2021,108.2103868,healthcare
26/02/2021,106.947787,healthcare
27/02/2021,0,healthcare
28/02/2021,0,healthcare
01/03/2021,108.2557288,healthcare
02/03/2021,108.0185553,healthcare
03/03/2021,106.4141467,healthcare
04/03/2021,104.9178613,healthcare
05/03/2021,105.800286,healthcare
06/03/2021,0,healthcare
07/03/2021,0,healthcare
08/03/2021,105.6851871,healthcare
09/03/2021,106.7559555,healthcare
10/03/2021,107.1814726,healthcare
11/03/2021,107.8476509,healthcare
12/03/2021,107.711625,healthcare
13/03/2021,0,healthcare
14/03/2021,0,healthcare
15/03/2021,108.5626591,healthcare
16/03/2021,108.9532978,healthcare
17/03/2021,108.4057061,healthcare
18/03/2021,108.2487531,healthcare
19/03/2021,108.5452199,healthcare
20/03/2021,0,healthcare
21/03/2021,0,healthcare
22/03/2021,109.5357678,healthcare
23/03/2021,108.3394371,healthcare
24/03/2021,107.6697708,healthcare
25/03/2021,107.980189,healthcare
26/03/2021,109.6159883,healthcare
27/03/2021,0,healthcare
28/03/2021,0,healthcare
29/03/2021,109.891528,healthcare
30/03/2021,108.9428342,healthcare
31/03/2021,109.2462767,healthcare
01/04/2021,109.2148861,healthcare
02/04/2021,109.2113983,healthcare
03/04/2021,0,healthcare
04/04/2021,0,healthcare
05/04/2021,109.8287468,healthcare
06/04/2021,109.6473789,healthcare
07/04/2021,109.2602281,healthcare
08/04/2021,109.6613303,healthcare
09/04/2021,110.7111716,healthcare
10/04/2021,0,healthcare
11/04/2021,0,healthcare
12/04/2021,110.5542185,healthcare
13/04/2021,111.1332008,healthcare
14/04/2021,111.2378361,healthcare
15/04/2021,112.9224652,healthcare
16/04/2021,113.6339856,healthcare
17/04/2021,0,healthcare
18/04/2021,0,healthcare
19/04/2021,113.7316452,healthcare
20/04/2021,113.80489,healthcare
21/04/2021,115.0570263,healthcare
22/04/2021,114.9489031,healthcare
23/04/2021,115.3011754,healthcare
24/04/2021,0,healthcare
25/04/2021,0,healthcare
26/04/2021,115.0814412,healthcare
27/04/2021,114.4152628,healthcare
28/04/2021,114.0420634,healthcare
29/04/2021,113.6549126,healthcare
30/04/2021,113.3305431,healthcare
01/05/2021,0,healthcare
02/05/2021,0,healthcare
03/05/2021,0,healthcare
04/05/2021,114.3943357,healthcare
05/05/2021,113.7909386,healthcare
06/05/2021,114.007185,healthcare
07/05/2021,114.0664783,healthcare
08/05/2021,115.0116843,healthcare
09/05/2021,0,healthcare
10/05/2021,0,healthcare
11/05/2021,115.0047086,healthcare
12/05/2021,113.7944264,healthcare
13/05/2021,112.8771232,healthcare
14/05/2021,113.5502773,healthcare
15/05/2021,114.4292142,healthcare
16/05/2021,0,healthcare
17/05/2021,0,healthcare
18/05/2021,114.4710683,healthcare
19/05/2021,114.7570716,healthcare
20/05/2021,114.4187507,healthcare
21/05/2021,115.7022776,healthcare
22/05/2021,115.8592306,healthcare
23/05/2021,0,healthcare
24/05/2021,0,healthcare
25/05/2021,116.0126958,healthcare
26/05/2021,115.7790101,healthcare
27/05/2021,115.3918594,healthcare
28/05/2021,115.0570263,healthcare
29/05/2021,115.5557881,healthcare
30/05/2021,0,healthcare
31/05/2021,115.4720798,healthcare
01/06/2021,114.0908932,healthcare
02/06/2021,113.8083778,healthcare
03/06/2021,114.0804297,healthcare
04/06/2021,114.8024136,healthcare
05/06/2021,0,healthcare
06/06/2021,0,healthcare
07/06/2021,115.4930069,healthcare
08/06/2021,115.3953472,healthcare
09/06/2021,116.7311918,healthcare
10/06/2021,118.4332601,healthcare
11/06/2021,118.0007673,healthcare
12/06/2021,0,healthcare
13/06/2021,0,healthcare
14/06/2021,118.0740121,healthcare
15/06/2021,118.143769,healthcare
16/06/2021,117.9658889,healthcare
17/06/2021,118.1751596,healthcare
18/06/2021,116.929999,healthcare
19/06/2021,0,healthcare
20/06/2021,0,healthcare
21/06/2021,117.9693767,healthcare
22/06/2021,118.2728192,healthcare
23/06/2021,117.7461547,healthcare
24/06/2021,118.2763071,healthcare
25/06/2021,118.8099473,healthcare
26/06/2021,0,healthcare
27/06/2021,0,healthcare
28/06/2021,119.1203655,healthcare
29/06/2021,119.1482683,healthcare
30/06/2021,118.8413379,healthcare
01/07/2021,0,healthcare
02/07/2021,119.5877367,healthcare
03/07/2021,120.2608908,healthcare
04/07/2021,0,healthcare
05/07/2021,0,healthcare
06/07/2021,120.1806704,healthcare
07/07/2021,120.1806704,healthcare
08/07/2021,120.661993,healthcare
09/07/2021,120.2853057,healthcare
10/07/2021,120.6131631,healthcare
11/07/2021,0,healthcare
12/07/2021,0,healthcare
13/07/2021,121.1258763,healthcare
14/07/2021,120.9026542,healthcare
15/07/2021,120.6515294,healthcare
16/07/2021,120.1004499,healthcare
17/07/2021,120.4562101,healthcare
18/07/2021,0,healthcare
19/07/2021,0,healthcare
20/07/2021,119.6086638,healthcare
21/07/2021,120.5503819,healthcare
22/07/2021,120.9410205,healthcare
23/07/2021,121.5792962,healthcare
24/07/2021,122.7581877,healthcare
25/07/2021,0,healthcare
26/07/2021,0,healthcare
27/07/2021,122.0152768,healthcare
28/07/2021,122.325695,healthcare
29/07/2021,122.887238,healthcare
30/07/2021,123.2813644,healthcare
31/07/2021,123.1767291,healthcare
01/08/2021,0,healthcare
02/08/2021,123.6266611,healthcare
03/08/2021,124.8508946,healthcare
04/08/2021,124.5579157,healthcare
05/08/2021,124.5335007,healthcare
06/08/2021,123.8498832,healthcare
07/08/2021,0,healthcare
08/08/2021,0,healthcare
09/08/2021,124.4079383,healthcare
10/08/2021,124.101008,healthcare
11/08/2021,123.3929755,healthcare
12/08/2021,124.1533257,healthcare
13/08/2021,125.0183112,healthcare
14/08/2021,0,healthcare
15/08/2021,0,healthcare
16/08/2021,125.9914199,healthcare
17/08/2021,127.069164,healthcare
18/08/2021,126.0158348,healthcare
19/08/2021,126.2913746,healthcare
20/08/2021,126.8773325,healthcare
21/08/2021,0,healthcare
22/08/2021,0,healthcare
23/08/2021,127.2121656,healthcare
24/08/2021,126.7866485,healthcare
25/08/2021,126.4239127,healthcare
26/08/2021,125.9983956,healthcare
27/08/2021,125.9600293,healthcare
28/08/2021,0,healthcare
29/08/2021,0,healthcare
30/08/2021,126.5424994,healthcare
31/08/2021,126.4797182,healthcare
01/09/2021,126.8040878,healthcare
02/09/2021,127.8957832,healthcare
03/09/2021,128.035297,healthcare
04/09/2021,0,healthcare
05/09/2021,0,healthcare
06/09/2021,128.2445677,healthcare
07/09/2021,127.4109728,healthcare
08/09/2021,126.8808203,healthcare
09/09/2021,125.5589271,healthcare
10/09/2021,124.5544278,healthcare
11/09/2021,0,healthcare
12/09/2021,0,healthcare
13/09/2021,123.7382721,healthcare
14/09/2021,123.8394196,healthcare
15/09/2021,124.2544732,healthcare
16/09/2021,124.101008,healthcare
17/09/2021,124.0138119,healthcare
18/09/2021,0,healthcare
19/09/2021,0,healthcare
20/09/2021,123.201144,healthcare
21/09/2021,123.6475882,healthcare
22/09/2021,123.6406125,healthcare
23/09/2021,124.5090858,healthcare
24/09/2021,123.8777859,healthcare
25/09/2021,0,healthcare
26/09/2021,0,healthcare
27/09/2021,122.2071082,healthcare
28/09/2021,119.8807157,healthcare
29/09/2021,120.4387709,healthcare
30/09/2021,119.7063235,healthcare
01/10/2021,119.4621743,healthcare
02/10/2021,0,healthcare
03/10/2021,0,healthcare
04/10/2021,118.3111855,healthcare
05/10/2021,118.5518468,healthcare
06/10/2021,118.210038,healthcare
07/10/2021,119.6400544,healthcare
08/10/2021,119.3156848,healthcare
09/10/2021,0,healthcare
10/10/2021,0,healthcare
11/10/2021,118.7785567,healthcare
12/10/2021,118.1577203,healthcare
13/10/2021,118.5099927,healthcare
14/10/2021,119.9155942,healthcare
15/10/2021,120.5643333,healthcare
16/10/2021,0,healthcare
17/10/2021,0,healthcare
18/10/2021,119.7342262,healthcare
19/10/2021,121.1363399,healthcare
20/10/2021,122.4547452,healthcare
21/10/2021,122.9744341,healthcare
22/10/2021,123.4069269,healthcare
23/10/2021,0,healthcare
24/10/2021,0,healthcare
25/10/2021,123.4801716,healthcare
26/10/2021,123.9789334,healthcare
27/10/2021,123.0999965,healthcare
28/10/2021,124.1498378,healthcare
29/10/2021,124.7148687,healthcare
30/10/2021,0,healthcare
31/10/2021,0,healthcare
01/11/2021,125.2171183,healthcare
02/11/2021,126.0228105,healthcare
03/11/2021,126.7447944,healthcare
04/11/2021,126.2948624,healthcare
05/11/2021,124.9032123,healthcare
06/11/2021,0,healthcare
07/11/2021,0,healthcare
08/11/2021,125.5310244,healthcare
09/11/2021,125.0915559,healthcare
10/11/2021,125.0497018,healthcare
11/11/2021,124.7462593,healthcare
12/11/2021,124.976457,healthcare
13/11/2021,0,healthcare
14/11/2021,0,healthcare
15/11/2021,124.4986223,healthcare
16/11/2021,124.4253776,healthcare
17/11/2021,124.6137212,healthcare
18/11/2021,124.4497925,healthcare
19/11/2021,124.0068362,healthcare
20/11/2021,0,healthcare
21/11/2021,0,healthcare
22/11/2021,123.1732413,healthcare
23/11/2021,122.7860905,healthcare
24/11/2021,122.5314778,healthcare
25/11/2021,122.684943,healthcare
26/11/2021,122.1722298,healthcare
27/11/2021,0,healthcare
28/11/2021,0,healthcare
29/11/2021,122.1059607,healthcare
30/11/2021,120.1597433,healthcare
01/12/2021,120.257403,healthcare
02/12/2021,120.1911339,healthcare
03/12/2021,119.9958146,healthcare
04/12/2021,0,healthcare
05/12/2021,0,healthcare
06/12/2021,120.5050399,healthcare
07/12/2021,122.1687419,healthcare
08/12/2021,123.3267064,healthcare
09/12/2021,123.3859998,healthcare
10/12/2021,123.5743434,healthcare
11/12/2021,0,healthcare
12/12/2021,0,healthcare
13/12/2021,124.3625964,healthcare
14/12/2021,123.560392,healthcare
15/12/2021,125.6565868,healthcare
16/12/2021,126.6889889,healthcare
17/12/2021,125.9565415,healthcare
18/12/2021,0,healthcare
19/12/2021,0,healthcare
20/12/2021,124.8090405,healthcare
21/12/2021,125.7019288,healthcare
22/12/2021,127.135433,healthcare
23/12/2021,127.5993164,healthcare
24/12/2021,127.6655854,healthcare
25/12/2021,0,healthcare
26/12/2021,0,healthcare
27/12/2021,128.642182,healthcare
28/12/2021,128.5759129,healthcare
29/12/2021,129.1269924,healthcare
30/12/2021,129.2874333,healthcare
31/12/2021,128.9177217,healthcare
22/01/2020,100,industrials
23/01/2020,100.1423589,industrials
24/01/2020,100.3345434,industrials
25/01/2020,0,industrials
26/01/2020,0,industrials
27/01/2020,98.43761122,industrials
28/01/2020,98.67250338,industrials
29/01/2020,99.3095594,industrials
30/01/2020,98.92163143,industrials
31/01/2020,97.63328351,industrials
01/02/2020,0,industrials
02/02/2020,0,industrials
03/02/2020,97.49804257,industrials
04/02/2020,98.94298527,industrials
05/02/2020,100.131682,industrials
06/02/2020,100.5018151,industrials
07/02/2020,99.92170261,industrials
08/02/2020,0,industrials
09/02/2020,0,industrials
10/02/2020,99.99288206,industrials
11/02/2020,100.4555484,industrials
12/02/2020,100.90042,industrials
13/02/2020,100.3309844,industrials
14/02/2020,100.1210051,industrials
15/02/2020,0,industrials
16/02/2020,0,industrials
17/02/2020,100.0177949,industrials
18/02/2020,99.28108762,industrials
19/02/2020,99.32379529,industrials
20/02/2020,99.01416471,industrials
21/02/2020,98.67606235,industrials
22/02/2020,0,industrials
23/02/2020,0,industrials
24/02/2020,96.11360239,industrials
25/02/2020,93.20236316,industrials
26/02/2020,92.56174817,industrials
27/02/2020,89.90675493,industrials
28/02/2020,88.16641754,industrials
29/02/2020,0,industrials
01/03/2020,0,industrials
02/03/2020,89.79642679,industrials
03/03/2020,89.08107339,industrials
04/03/2020,91.12748238,industrials
05/03/2020,88.59705317,industrials
06/03/2020,87.06669514,industrials
07/03/2020,0,industrials
08/03/2020,0,industrials
09/03/2020,80.59292476,industrials
10/03/2020,82.38308776,industrials
11/03/2020,78.91664887,industrials
12/03/2020,70.9587871,industrials
13/03/2020,73.38244715,industrials
14/03/2020,0,industrials
15/03/2020,0,industrials
16/03/2020,67.38202007,industrials
17/03/2020,68.76646025,industrials
18/03/2020,64.4885757,industrials
19/03/2020,64.81956011,industrials
20/03/2020,63.62374546,industrials
21/03/2020,0,industrials
22/03/2020,0,industrials
23/03/2020,61.12890597,industrials
24/03/2020,67.14356894,industrials
25/03/2020,70.71321802,industrials
26/03/2020,74.42166702,industrials
27/03/2020,72.5959143,industrials
28/03/2020,0,industrials
29/03/2020,0,industrials
30/03/2020,72.85571927,industrials
31/03/2020,72.29340167,industrials
01/04/2020,69.06897288,industrials
02/04/2020,69.23980354,industrials
03/04/2020,0,industrials
04/04/2020,0,industrials
05/04/2020,68.22549648,industrials
06/04/2020,72.14748381,industrials
07/04/2020,73.23297032,industrials
08/04/2020,74.87721546,industrials
09/04/2020,75.91287636,industrials
10/04/2020,76.00185067,industrials
11/04/2020,0,industrials
12/04/2020,0,industrials
13/04/2020,0,industrials
14/04/2020,0,industrials
15/04/2020,0,industrials
16/04/2020,0,industrials
17/04/2020,0,industrials
18/04/2020,0,industrials
19/04/2020,0,industrials
20/04/2020,74.94483593,industrials
21/04/2020,72.80233469,industrials
22/04/2020,73.55327781,industrials
23/04/2020,74.30777991,industrials
24/04/2020,74.13694925,industrials
25/04/2020,0,industrials
26/04/2020,0,industrials
27/04/2020,76.09438394,industrials
28/04/2020,77.38629084,industrials
29/04/2020,78.89885401,industrials
30/04/2020,77.9664033,industrials
01/05/2020,76.20827105,industrials
02/05/2020,0,industrials
03/05/2020,0,industrials
04/05/2020,74.81315396,industrials
05/05/2020,75.52850737,industrials
06/05/2020,74.87009752,industrials
07/05/2020,75.45020998,industrials
08/05/2020,77.45391131,industrials
09/05/2020,0,industrials
10/05/2020,0,industrials
11/05/2020,76.97345007,industrials
12/05/2020,75.86305075,industrials
13/05/2020,74.33981066,industrials
14/05/2020,73.79172895,industrials
15/05/2020,73.95544167,industrials
16/05/2020,0,industrials
17/05/2020,0,industrials
18/05/2020,77.58915225,industrials
19/05/2020,77.54644459,industrials
20/05/2020,78.7849669,industrials
21/05/2020,78.49669016,industrials
22/05/2020,78.19417752,industrials
23/05/2020,0,industrials
24/05/2020,0,industrials
25/05/2020,79.01630009,industrials
26/05/2020,81.7389138,industrials
27/05/2020,83.23368211,industrials
28/05/2020,83.60381522,industrials
29/05/2020,82.76033881,industrials
30/05/2020,0,industrials
31/05/2020,0,industrials
01/06/2020,83.22656417,industrials
02/06/2020,84.51135312,industrials
03/06/2020,87.18770019,industrials
04/06/2020,87.66460246,industrials
05/06/2020,90.03487793,industrials
06/06/2020,0,industrials
07/06/2020,0,industrials
08/06/2020,91.0100363,industrials
09/06/2020,89.75371913,industrials
10/06/2020,88.45113531,industrials
11/06/2020,83.74973308,industrials
12/06/2020,84.00597907,industrials
13/06/2020,0,industrials
14/06/2020,0,industrials
15/06/2020,83.96683038,industrials
16/06/2020,86.18051107,industrials
17/06/2020,85.96697274,industrials
18/06/2020,85.66801908,industrials
19/06/2020,85.06655278,industrials
20/06/2020,0,industrials
21/06/2020,0,industrials
22/06/2020,85.10570147,industrials
23/06/2020,85.70004983,industrials
24/06/2020,83.21232828,industrials
25/06/2020,83.41163072,industrials
26/06/2020,82.72474909,industrials
27/06/2020,0,industrials
28/06/2020,0,industrials
29/06/2020,83.99886113,industrials
30/06/2020,84.55761976,industrials
01/07/2020,84.37255321,industrials
02/07/2020,85.09146558,industrials
03/07/2020,85.04163997,industrials
04/07/2020,0,industrials
05/07/2020,0,industrials
06/07/2020,86.5221724,industrials
07/07/2020,85.49362944,industrials
08/07/2020,85.30500391,industrials
09/07/2020,84.06292263,industrials
10/07/2020,84.74268631,industrials
11/07/2020,0,industrials
12/07/2020,0,industrials
13/07/2020,85.4865115,industrials
14/07/2020,86.16983415,industrials
15/07/2020,88.42266353,industrials
16/07/2020,88.30521745,industrials
17/07/2020,88.45469428,industrials
