sector,date,value
large-cap,16/08/2020,
large-cap,17/08/2020,1489.85
large-cap,18/08/2020,1493.93
large-cap,19/08/2020,1491.32
large-cap,20/08/2020,1489.43
large-cap,21/08/2020,1492.08
large-cap,22/08/2020,
large-cap,23/08/2020,
large-cap,24/08/2020,1507.58
large-cap,25/08/2020,1511.61
large-cap,26/08/2020,1527.4
large-cap,27/08/2020,1525.75
large-cap,28/08/2020,1534.37
large-cap,29/08/2020,
large-cap,30/08/2020,
large-cap,31/08/2020,1533.97
large-cap,01/09/2020,1541.39
large-cap,02/09/2020,1558.25
large-cap,03/09/2020,1513.92
large-cap,04/09/2020,1498.06
large-cap,05/09/2020,
large-cap,06/09/2020,
large-cap,07/09/2020,1502.91
large-cap,08/09/2020,1467.32
large-cap,09/09/2020,1493.32
large-cap,10/09/2020,1475.89
large-cap,11/09/2020,1476.16
large-cap,12/09/2020,
large-cap,13/09/2020,
large-cap,14/09/2020,1493.1
large-cap,15/09/2020,1500.91
large-cap,16/09/2020,1496.11
large-cap,17/09/2020,1483
large-cap,18/09/2020,1472.67
large-cap,19/09/2020,
large-cap,20/09/2020,
large-cap,21/09/2020,1450.4
large-cap,22/09/2020,1459.74
large-cap,23/09/2020,1435.11
large-cap,24/09/2020,1432.8
large-cap,25/09/2020,1449.49
large-cap,26/09/2020,
large-cap,27/09/2020,
large-cap,28/09/2020,1473.44
large-cap,29/09/2020,1468.99
large-cap,30/09/2020,1474.64
large-cap,01/10/2020,1482.06
large-cap,02/10/2020,1468.81
large-cap,03/10/2020,
large-cap,04/10/2020,
large-cap,05/10/2020,1493.96
large-cap,06/10/2020,1479.46
large-cap,07/10/2020,1496.62
large-cap,08/10/2020,1506.94
large-cap,09/10/2020,1520.42
large-cap,10/10/2020,
large-cap,11/10/2020,
large-cap,12/10/2020,1541.03
large-cap,13/10/2020,1532.6
large-cap,14/10/2020,1525.13
large-cap,15/10/2020,1513.58
large-cap,16/10/2020,1516.69
large-cap,17/10/2020,
large-cap,18/10/2020,
large-cap,19/10/2020,1501.16
large-cap,20/10/2020,1504.34
large-cap,21/10/2020,1501.14
large-cap,22/10/2020,1502.8
large-cap,23/10/2020,1508.04
large-cap,24/10/2020,
large-cap,25/10/2020,
large-cap,26/10/2020,1483.6
large-cap,27/10/2020,1479.03
large-cap,28/10/2020,1430.97
large-cap,29/10/2020,1439.42
large-cap,30/10/2020,1422.56
large-cap,31/10/2020,
large-cap,01/11/2020,
large-cap,02/11/2020,1439.63
large-cap,03/11/2020,1468.44
large-cap,04/11/2020,1500.21
large-cap,05/11/2020,1530.7
large-cap,06/11/2020,1532.59
large-cap,07/11/2020,
large-cap,08/11/2020,
large-cap,09/11/2020,1551.77
large-cap,10/11/2020,1554.3
large-cap,11/11/2020,1568.15
large-cap,12/11/2020,1556.14
large-cap,13/11/2020,1568.17
large-cap,14/11/2020,
large-cap,15/11/2020,
large-cap,16/11/2020,1586.92
large-cap,17/11/2020,1584.38
large-cap,18/11/2020,1574.97
large-cap,19/11/2020,1576.28
large-cap,20/11/2020,1571.24
large-cap,21/11/2020,
large-cap,22/11/2020,
large-cap,23/11/2020,1575.11
large-cap,24/11/2020,1601.12
large-cap,25/11/2020,1602.76
large-cap,26/11/2020,1602.98
large-cap,27/11/2020,1609.71
large-cap,28/11/2020,
large-cap,29/11/2020,
large-cap,30/11/2020,1598.25
large-cap,01/12/2020,1614.76
large-cap,02/12/2020,1618.92
large-cap,03/12/2020,1621.88
large-cap,04/12/2020,1632.74
large-cap,05/12/2020,
large-cap,06/12/2020,
large-cap,07/12/2020,1630.73
large-cap,08/12/2020,1633.93
large-cap,09/12/2020,1624.18
large-cap,10/12/2020,1624.6
large-cap,11/12/2020,1620.31
large-cap,12/12/2020,
large-cap,13/12/2020,
large-cap,14/12/2020,1618.36
large-cap,15/12/2020,1633.11
large-cap,16/12/2020,1640.18
large-cap,17/12/2020,1651.91
large-cap,18/12/2020,1646.27
large-cap,19/12/2020,
large-cap,20/12/2020,
large-cap,21/12/2020,1633.17
large-cap,22/12/2020,1631.39
large-cap,23/12/2020,1635.61
large-cap,24/12/2020,1640.66
large-cap,25/12/2020,1640.69
large-cap,26/12/2020,
large-cap,27/12/2020,
large-cap,28/12/2020,1654.07
large-cap,29/12/2020,1657.58
large-cap,30/12/2020,1658.78
large-cap,31/12/2020,1661.88
large-cap,01/01/2021,1661.88
large-cap,02/01/2021,
large-cap,03/01/2021,
large-cap,04/01/2021,1649.38
large-cap,05/01/2021,1657.44
large-cap,06/01/2021,1664.69
large-cap,07/01/2021,1686.29
large-cap,08/01/2021,1698.52
large-cap,09/01/2021,
large-cap,10/01/2021,
large-cap,11/01/2021,1683.35
large-cap,12/01/2021,1684.49
large-cap,13/01/2021,1688.67
large-cap,14/01/2021,1686.07
large-cap,15/01/2021,1672.56
large-cap,16/01/2021,
large-cap,17/01/2021,
large-cap,18/01/2021,1671.59
large-cap,19/01/2021,1683.54
large-cap,20/01/2021,1702.7
large-cap,21/01/2021,1705.97
large-cap,22/01/2021,1699.96
large-cap,23/01/2021,
large-cap,24/01/2021,
large-cap,25/01/2021,1702.26
large-cap,26/01/2021,1702.31
large-cap,27/01/2021,1664.36
large-cap,28/01/2021,1673.83
large-cap,29/01/2021,1642.38
large-cap,30/01/2021,
large-cap,31/01/2021,
large-cap,01/02/2021,1664.49
large-cap,02/02/2021,1685.55
large-cap,03/02/2021,1688.77
large-cap,04/02/2021,1701.15
large-cap,05/02/2021,1709.97
large-cap,06/02/2021,
large-cap,07/02/2021,
large-cap,08/02/2021,1722.91
large-cap,09/02/2021,1724.07
large-cap,10/02/2021,1724.9
large-cap,11/02/2021,1728.31
large-cap,12/02/2021,1735.36
large-cap,13/02/2021,
large-cap,14/02/2021,
large-cap,15/02/2021,1741.84
large-cap,16/02/2021,1741.29
large-cap,17/02/2021,1735.16
large-cap,18/02/2021,1727.82
large-cap,19/02/2021,1726.6
large-cap,20/02/2021,
large-cap,21/02/2021,
large-cap,22/02/2021,1715.71
large-cap,23/02/2021,1717.04
large-cap,24/02/2021,1725.18
large-cap,25/02/2021,1699.23
large-cap,26/02/2021,1678.58
large-cap,27/02/2021,
large-cap,28/02/2021,
large-cap,01/03/2021,1713.62
large-cap,02/03/2021,1703.92
large-cap,03/03/2021,1687.38
large-cap,04/03/2021,1667.46
large-cap,05/03/2021,1682.12
large-cap,06/03/2021,
large-cap,07/03/2021,
large-cap,08/03/2021,1677.05
large-cap,09/03/2021,1701.99
large-cap,10/03/2021,1710.09
large-cap,11/03/2021,1727.52
large-cap,12/03/2021,1727.58
large-cap,13/03/2021,
large-cap,14/03/2021,
large-cap,15/03/2021,1735.8
large-cap,16/03/2021,1738.4
large-cap,17/03/2021,1740.48
large-cap,18/03/2021,1724.84
large-cap,19/03/2021,1720.28
large-cap,20/03/2021,
large-cap,21/03/2021,
large-cap,22/03/2021,1729.44
large-cap,23/03/2021,1718.29
large-cap,24/03/2021,1706.48
large-cap,25/03/2021,1710.69
large-cap,26/03/2021,1735.51
large-cap,27/03/2021,
large-cap,28/03/2021,
large-cap,29/03/2021,1735.67
large-cap,30/03/2021,1730.19
large-cap,31/03/2021,1734.43
large-cap,01/04/2021,1751.11
large-cap,02/04/2021,1752.15
large-cap,03/04/2021,
large-cap,04/04/2021,
large-cap,05/04/2021,1772.96
large-cap,06/04/2021,1773.99
large-cap,07/04/2021,1777.95
large-cap,08/04/2021,1787.08
large-cap,09/04/2021,1796.57
large-cap,10/04/2021,
large-cap,11/04/2021,
large-cap,12/04/2021,1794.97
large-cap,13/04/2021,1801.99
large-cap,14/04/2021,1797.85
large-cap,15/04/2021,1815.99
large-cap,16/04/2021,1823.43
large-cap,17/04/2021,
large-cap,18/04/2021,
large-cap,19/04/2021,1817.4
large-cap,20/04/2021,1800.5
large-cap,21/04/2021,1811.15
large-cap,22/04/2021,1803.74
large-cap,23/04/2021,1816.98
large-cap,24/04/2021,
large-cap,25/04/2021,
large-cap,26/04/2021,1821.74
large-cap,27/04/2021,1819.22
large-cap,28/04/2021,1819.91
large-cap,29/04/2021,1827.86
large-cap,30/04/2021,1813.21
large-cap,01/05/2021,
large-cap,02/05/2021,
large-cap,03/05/2021,
large-cap,04/05/2021,1819.72
large-cap,05/05/2021,1803.22
large-cap,06/05/2021,1809.31
large-cap,07/05/2021,1823.22
large-cap,08/05/2021,1838.79
large-cap,09/05/2021,
large-cap,10/05/2021,
large-cap,11/05/2021,1826.97
large-cap,12/05/2021,1806.98
large-cap,13/05/2021,1776.59
large-cap,14/05/2021,1786.89
large-cap,15/05/2021,1814.68
large-cap,16/05/2021,
large-cap,17/05/2021,
large-cap,18/05/2021,1811.8
large-cap,19/05/2021,1807.16
large-cap,20/05/2021,1797.11
large-cap,21/05/2021,1816.51
large-cap,22/05/2021,1816.99
large-cap,23/05/2021,
large-cap,24/05/2021,
large-cap,25/05/2021,1831.79
large-cap,26/05/2021,1831.34
large-cap,27/05/2021,1833.09
large-cap,28/05/2021,1832.73
large-cap,29/05/2021,1837.95
large-cap,30/05/2021,
large-cap,31/05/2021,1835.6
large-cap,01/06/2021,1838.43
large-cap,02/06/2021,1841.12
large-cap,03/06/2021,1833.38
large-cap,04/06/2021,1849.07
large-cap,05/06/2021,
large-cap,06/06/2021,
large-cap,07/06/2021,1850.94
large-cap,08/06/2021,1850.37
large-cap,09/06/2021,1848.14
large-cap,10/06/2021,1855.97
large-cap,11/06/2021,1858.76
large-cap,12/06/2021,
large-cap,13/06/2021,
large-cap,14/06/2021,1864.27
large-cap,15/06/2021,1862.82
large-cap,16/06/2021,1856.86
large-cap,17/06/2021,1851.88
large-cap,18/06/2021,1825.77
large-cap,19/06/2021,
large-cap,20/06/2021,
large-cap,21/06/2021,1842.61
large-cap,22/06/2021,1854.36
large-cap,23/06/2021,1852.18
large-cap,24/06/2021,1861.66
large-cap,25/06/2021,1867.97
large-cap,26/06/2021,
large-cap,27/06/2021,
large-cap,28/06/2021,1869.39
large-cap,29/06/2021,1869.38
large-cap,30/06/2021,1865.67
large-cap,01/07/2021,
large-cap,02/07/2021,1872.33
large-cap,03/07/2021,1884.46
large-cap,04/07/2021,
large-cap,05/07/2021,
large-cap,06/07/2021,1886.47
large-cap,07/07/2021,1882.82
large-cap,08/07/2021,1887.67
large-cap,09/07/2021,1871.44
large-cap,10/07/2021,1889.74
large-cap,11/07/2021,
large-cap,12/07/2021,
large-cap,13/07/2021,1899.3
large-cap,14/07/2021,1895.44
large-cap,15/07/2021,1896.31
large-cap,16/07/2021,1887.22
large-cap,17/07/2021,1875.49
large-cap,18/07/2021,
large-cap,19/07/2021,
large-cap,20/07/2021,1845.07
large-cap,21/07/2021,1863.18
large-cap,22/07/2021,1881.47
large-cap,23/07/2021,1887.89
large-cap,24/07/2021,1904.78
large-cap,25/07/2021,
large-cap,26/07/2021,
large-cap,27/07/2021,1909.74
large-cap,28/07/2021,1901.93
large-cap,29/07/2021,1901.63
large-cap,30/07/2021,1913.51
large-cap,31/07/2021,1900.44
large-cap,01/08/2021,
large-cap,02/08/2021,1904.55
large-cap,03/08/2021,1914.91
large-cap,04/08/2021,1910.91
large-cap,05/08/2021,1920.6
large-cap,06/08/2021,1918.58
large-cap,07/08/2021,
large-cap,08/08/2021,
large-cap,09/08/2021,1918.34
large-cap,10/08/2021,1919.14
large-cap,11/08/2021,1924.68
large-cap,12/08/2021,1928.81
large-cap,13/08/2021,1935.18
large-cap,14/08/2021,
large-cap,15/08/2021,
large-cap,16/08/2021,1934.61
large-cap,17/08/2021,1921.93
large-cap,18/08/2021,1907.09
large-cap,19/08/2021,1899.33
large-cap,20/08/2021,1909.77
large-cap,21/08/2021,
large-cap,22/08/2021,
large-cap,23/08/2021,1929.66
large-cap,24/08/2021,1933.66
large-cap,25/08/2021,1935.03
large-cap,26/08/2021,1925.49
large-cap,27/08/2021,1939.32
large-cap,28/08/2021,
large-cap,29/08/2021,
large-cap,30/08/2021,1948.34
large-cap,31/08/2021,1944.85
large-cap,01/09/2021,1950.46
large-cap,02/09/2021,1955.26
large-cap,03/09/2021,1957.12
large-cap,04/09/2021,
large-cap,05/09/2021,
large-cap,06/09/2021,1960.59
large-cap,07/09/2021,1955.01
large-cap,08/09/2021,1947.9
large-cap,09/09/2021,1940.39
large-cap,10/09/2021,1931.05
large-cap,11/09/2021,
large-cap,12/09/2021,
large-cap,13/09/2021,1934.08
large-cap,14/09/2021,1927.55
large-cap,15/09/2021,1935.38
large-cap,16/09/2021,1931.68
large-cap,17/09/2021,1915.37
large-cap,18/09/2021,
large-cap,19/09/2021,
large-cap,20/09/2021,1884.05
large-cap,21/09/2021,1886.6
large-cap,22/09/2021,1901.66
large-cap,23/09/2021,1921.23
large-cap,24/09/2021,1920.14
large-cap,25/09/2021,
large-cap,26/09/2021,
large-cap,27/09/2021,1914.99
large-cap,28/09/2021,1875.9
large-cap,29/09/2021,1874.57
large-cap,30/09/2021,1860.62
large-cap,01/10/2021,1871.19
large-cap,02/10/2021,
large-cap,03/10/2021,
large-cap,04/10/2021,1851.62
large-cap,05/10/2021,1866.82
large-cap,06/10/2021,1867.89
large-cap,07/10/2021,1886.7
large-cap,08/10/2021,1885.5
large-cap,09/10/2021,
large-cap,10/10/2021,
large-cap,11/10/2021,1877.61
large-cap,12/10/2021,1871.84
large-cap,13/10/2021,1879.8
large-cap,14/10/2021,1908.29
large-cap,15/10/2021,1924.72
large-cap,16/10/2021,
large-cap,17/10/2021,
large-cap,18/10/2021,1927.61
large-cap,19/10/2021,1941.7
large-cap,20/10/2021,1948.48
large-cap,21/10/2021,1951.34
large-cap,22/10/2021,1949.66
large-cap,23/10/2021,
large-cap,24/10/2021,
large-cap,25/10/2021,1955.58
large-cap,26/10/2021,1961.65
large-cap,27/10/2021,1953.84
large-cap,28/10/2021,1970.22
large-cap,29/10/2021,1968.61
large-cap,30/10/2021,
large-cap,31/10/2021,
large-cap,01/11/2021,1976.76
large-cap,02/11/2021,1980.61
large-cap,03/11/2021,1991.77
large-cap,04/11/2021,2000.12
large-cap,05/11/2021,2004.97
large-cap,06/11/2021,
large-cap,07/11/2021,
large-cap,08/11/2021,2006.83
large-cap,09/11/2021,1999.93
large-cap,10/11/2021,1984.43
large-cap,11/11/2021,1983.44
large-cap,12/11/2021,1996.8
large-cap,13/11/2021,
large-cap,14/11/2021,
large-cap,15/11/2021,1998.74
large-cap,16/11/2021,2001.33
large-cap,17/11/2021,1996.56
large-cap,18/11/2021,2001.77
large-cap,19/11/2021,1998.36
large-cap,20/11/2021,
large-cap,21/11/2021,
large-cap,22/11/2021,1987.28
large-cap,23/11/2021,1985.32
large-cap,24/11/2021,1986.07
large-cap,25/11/2021,1988.45
large-cap,26/11/2021,1944.42
large-cap,27/11/2021,
large-cap,28/11/2021,
large-cap,29/11/2021,1960.72
large-cap,30/11/2021,1928.3
large-cap,01/12/2021,1920.68
large-cap,02/12/2021,1933.77
large-cap,03/12/2021,1918.63
large-cap,04/12/2021,
large-cap,05/12/2021,
large-cap,06/12/2021,1938.27
large-cap,07/12/2021,1979.51
large-cap,08/12/2021,1986.44
large-cap,09/12/2021,1972.75
large-cap,10/12/2021,1984.69
large-cap,11/12/2021,
large-cap,12/12/2021,
large-cap,13/12/2021,1967.87
large-cap,14/12/2021,1953.62
large-cap,15/12/2021,1978.23
large-cap,16/12/2021,1972.71
large-cap,17/12/2021,1953.84
large-cap,18/12/2021,
large-cap,19/12/2021,
large-cap,20/12/2021,1930.3
large-cap,21/12/2021,1961.46
large-cap,22/12/2021,1981.59
large-cap,23/12/2021,1995.49
large-cap,24/12/2021,1995.78
large-cap,25/12/2021,
large-cap,26/12/2021,
large-cap,27/12/2021,2015.7
large-cap,28/12/2021,2016.35
large-cap,29/12/2021,2018.65
large-cap,30/12/2021,2014.05
large-cap,31/12/2021,2010.1
mid-cap,22/01/2020,1504.77
mid-cap,23/01/2020,1501.45
mid-cap,24/01/2020,1496.09
mid-cap,25/01/2020,
mid-cap,26/01/2020,
mid-cap,27/01/2020,1472.39
mid-cap,28/01/2020,1480.03
mid-cap,29/01/2020,1479.65
mid-cap,30/01/2020,1475.98
mid-cap,31/01/2020,1459.58
mid-cap,01/02/2020,
mid-cap,02/02/2020,
mid-cap,03/02/2020,1464.02
mid-cap,04/02/2020,1482.15
mid-cap,05/02/2020,1494.49
mid-cap,06/02/2020,1497.1
mid-cap,07/02/2020,1486.07
mid-cap,08/02/2020,
mid-cap,09/02/2020,
mid-cap,10/02/2020,1488.18
mid-cap,11/02/2020,1498.83
mid-cap,12/02/2020,1505.43
mid-cap,13/02/2020,1503.96
mid-cap,14/02/2020,1506.15
mid-cap,15/02/2020,
mid-cap,16/02/2020,
mid-cap,17/02/2020,1504.79
mid-cap,18/02/2020,1498.65
mid-cap,19/02/2020,1502.31
mid-cap,20/02/2020,1499.16
mid-cap,21/02/2020,1488.72
mid-cap,22/02/2020,
mid-cap,23/02/2020,
mid-cap,24/02/2020,1449.2
mid-cap,25/02/2020,1410.49
mid-cap,26/02/2020,1397.07
mid-cap,27/02/2020,1353.98
mid-cap,28/02/2020,1325.82
mid-cap,29/02/2020,
mid-cap,01/03/2020,
mid-cap,02/03/2020,1357.48
mid-cap,03/03/2020,1348.59
mid-cap,04/03/2020,1377.14
mid-cap,05/03/2020,1349.95
mid-cap,06/03/2020,1319.89
mid-cap,07/03/2020,
mid-cap,08/03/2020,
mid-cap,09/03/2020,1224.04
mid-cap,10/03/2020,1246.02
mid-cap,11/03/2020,1193.76
mid-cap,12/03/2020,1071.97
mid-cap,13/03/2020,1108.8
mid-cap,14/03/2020,
mid-cap,15/03/2020,
mid-cap,16/03/2020,1002.02
mid-cap,17/03/2020,1030.6
mid-cap,18/03/2020,967.24
mid-cap,19/03/2020,979.8
mid-cap,20/03/2020,960.7
mid-cap,21/03/2020,
mid-cap,22/03/2020,
mid-cap,23/03/2020,929.28
mid-cap,24/03/2020,1016.17
mid-cap,25/03/2020,1052.01
mid-cap,26/03/2020,1104.16
mid-cap,27/03/2020,1082.16
mid-cap,28/03/2020,
mid-cap,29/03/2020,
mid-cap,30/03/2020,1097.07
mid-cap,31/03/2020,1085.74
mid-cap,01/04/2020,1042.51
mid-cap,02/04/2020,1041.97
mid-cap,03/04/2020,
mid-cap,04/04/2020,
mid-cap,05/04/2020,1022.46
mid-cap,06/04/2020,1084.5
mid-cap,07/04/2020,1105.84
mid-cap,08/04/2020,1136.71
mid-cap,09/04/2020,1163.9
mid-cap,10/04/2020,1164.84
mid-cap,11/04/2020,
mid-cap,12/04/2020,
mid-cap,13/04/2020,
mid-cap,14/04/2020,
mid-cap,15/04/2020,
mid-cap,16/04/2020,
mid-cap,17/04/2020,
mid-cap,18/04/2020,
mid-cap,19/04/2020,
mid-cap,20/04/2020,1162.06
mid-cap,21/04/2020,1129.28
mid-cap,22/04/2020,1146.84
mid-cap,23/04/2020,1155.41
mid-cap,24/04/2020,1161.56
mid-cap,25/04/2020,
mid-cap,26/04/2020,
mid-cap,27/04/2020,1191.49
mid-cap,28/04/2020,1202.52
mid-cap,29/04/2020,1233.28
mid-cap,30/04/2020,1215.4
mid-cap,01/05/2020,1187.15
mid-cap,02/05/2020,
mid-cap,03/05/2020,
mid-cap,04/05/2020,1178.93
mid-cap,05/05/2020,1193.98
mid-cap,06/05/2020,1188.56
mid-cap,07/05/2020,1204.97
mid-cap,08/05/2020,1231.42
mid-cap,09/05/2020,
mid-cap,10/05/2020,
mid-cap,11/05/2020,1227.08
mid-cap,12/05/2020,1210.55
mid-cap,13/05/2020,1183.71
mid-cap,14/05/2020,1178.75
mid-cap,15/05/2020,1185.39
mid-cap,16/05/2020,
mid-cap,17/05/2020,
mid-cap,18/05/2020,1228.97
mid-cap,19/05/2020,1227.47
mid-cap,20/05/2020,1246.15
mid-cap,21/05/2020,1238.77
mid-cap,22/05/2020,1239.89
mid-cap,23/05/2020,
mid-cap,24/05/2020,
mid-cap,25/05/2020,1248.38
mid-cap,26/05/2020,1279.7
mid-cap,27/05/2020,1290.02
mid-cap,28/05/2020,1297.88
mid-cap,29/05/2020,1297.74
mid-cap,30/05/2020,
mid-cap,31/05/2020,
mid-cap,01/06/2020,1313.18
mid-cap,02/06/2020,1331.23
mid-cap,03/06/2020,1360.3
mid-cap,04/06/2020,1360.11
mid-cap,05/06/2020,1388.41
mid-cap,06/06/2020,
mid-cap,07/06/2020,
mid-cap,08/06/2020,1406.18
mid-cap,09/06/2020,1386.86
mid-cap,10/06/2020,1372.16
mid-cap,11/06/2020,1302.25
mid-cap,12/06/2020,1309.08
mid-cap,13/06/2020,
mid-cap,14/06/2020,
mid-cap,15/06/2020,1315.38
mid-cap,16/06/2020,1346.8
mid-cap,17/06/2020,1344.4
mid-cap,18/06/2020,1342.92
mid-cap,19/06/2020,1336.64
mid-cap,20/06/2020,
mid-cap,21/06/2020,
mid-cap,22/06/2020,1339.63
mid-cap,23/06/2020,1347.8
mid-cap,24/06/2020,1310.48
mid-cap,25/06/2020,1315.01
mid-cap,26/06/2020,1301.5
mid-cap,27/06/2020,
mid-cap,28/06/2020,
mid-cap,29/06/2020,1309.41
mid-cap,30/06/2020,1325.17
mid-cap,01/07/2020,1328.56
mid-cap,02/07/2020,1338.54
mid-cap,03/07/2020,1338.11
mid-cap,04/07/2020,
mid-cap,05/07/2020,
mid-cap,06/07/2020,1357.64
mid-cap,07/07/2020,1344.57
mid-cap,08/07/2020,1347.73
mid-cap,09/07/2020,1337.63
mid-cap,10/07/2020,1345.75
mid-cap,11/07/2020,
mid-cap,12/07/2020,
mid-cap,13/07/2020,1345.04
mid-cap,14/07/2020,1354.14
mid-cap,15/07/2020,1382.14
mid-cap,16/07/2020,1376.68
mid-cap,17/07/2020,1381.28
mid-cap,18/07/2020,
mid-cap,19/07/2020,
mid-cap,20/07/2020,1386.89
mid-cap,21/07/2020,1396.42
mid-cap,22/07/2020,1402.15
mid-cap,23/07/2020,1398
mid-cap,24/07/2020,1386.47
mid-cap,25/07/2020,
mid-cap,26/07/2020,
mid-cap,27/07/2020,1398.51
mid-cap,28/07/2020,1390.38
mid-cap,29/07/2020,1404.41
mid-cap,30/07/2020,1393.91
mid-cap,31/07/2020,1388.96
mid-cap,01/08/2020,
mid-cap,02/08/2020,
mid-cap,03/08/2020,1400.92
mid-cap,04/08/2020,1409.49
mid-cap,05/08/2020,1424.89
mid-cap,06/08/2020,1419.7
mid-cap,07/08/2020,1420.42
mid-cap,08/08/2020,
mid-cap,09/08/2020,
mid-cap,10/08/2020,1425.25
mid-cap,11/08/2020,1431.56
mid-cap,12/08/2020,1442.28
mid-cap,13/08/2020,1444.12
mid-cap,14/08/2020,1439.42
mid-cap,15/08/2020,
mid-cap,16/08/2020,
mid-cap,17/08/2020,1444.56
mid-cap,18/08/2020,1444.19
mid-cap,19/08/2020,1438.98
mid-cap,20/08/2020,1428.59
mid-cap,21/08/2020,1426.31
mid-cap,22/08/2020,
mid-cap,23/08/2020,
mid-cap,24/08/2020,1441.45
mid-cap,25/08/2020,1443.18
mid-cap,26/08/2020,1450
mid-cap,27/08/2020,1446.07
mid-cap,28/08/2020,1455.25
mid-cap,29/08/2020,
mid-cap,30/08/2020,
mid-cap,31/08/2020,1452.23
mid-cap,01/09/2020,1458.75
mid-cap,02/09/2020,1474.23
mid-cap,03/09/2020,1442.06
mid-cap,04/09/2020,1424.11
mid-cap,05/09/2020,
mid-cap,06/09/2020,
